"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead",1.374609375,16195.9716153033,28,NA,NA,0,TRUE,TRUE,0.335,3.50250979967889,0.189495502613577,3.87527044912585,"MKT","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:01,79629.4325970269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.38607717337293,16154.4067463996,65,NA,NA,0,TRUE,TRUE,0.773,3.44959717435366,0.421471742142878,4.05183737026401,"ME","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:04,76077.6434176016,0.0791287992767134,1.57035022006753,0.829714124919471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.34999956465112,16043.4316209774,57,NA,NA,0,TRUE,TRUE,0.684,6.42929129107123,0.249507654961541,7.19761107215803,"IA","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:06,86331.27666408,NA,NA,NA,-0.145458583617628,5.07299629360522,3.79662827212843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead3",1.08776261651092,13243.0621040936,55,NA,NA,0,FALSE,TRUE,0.664000000000001,13.0777496730892,2.40938261564239e-08,5.29908559287945,"ROE","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:09,64495.4794353886,NA,NA,NA,NA,NA,NA,0.629680078209458,7.61060902486672,3.12200227191678,NA,NA,NA,NA,NA,NA
"Nelder-Mead4",1.0524873042794,11162.230962433,51,NA,NA,0,TRUE,TRUE,0.456000000000001,17.5230546894148,0.000612597261017256,7.11033615303293,"EG","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:10,57587.9863961811,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447608831624473,10.5731966718245,4.51436852254279,NA,NA,NA
"Nelder-Mead5",0.799450813618014,11553.4329878856,71,NA,NA,0,FALSE,TRUE,0.850999999999999,1.37161392457483,0.962955321846495,2.99166998126765,"Alpha","PE",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:15,81023.4748549537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00460623478192613,0.179621901577652,0.0801261274020594
"Nelder-Mead6",1.77734375,5494.97075048978,28,NA,NA,0,TRUE,TRUE,0.358,1.07033778372817,0.405397437404196,1.52536802686897,"MKT","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:01,29398.6716867619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",1.56544633500844,5139.37957757881,53,NA,NA,0,TRUE,TRUE,0.649,1.20402344482773,0.841704212390539,1.41955541726919,"ME","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:05,20269.395002059,-0.792310482375251,1.36000779688123,0.963891959301154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.63738046270319,5182.03529017502,49,NA,NA,0,TRUE,TRUE,0.485,2.98698962776376,0.626667827578395,2.11294896250238,"IA","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:09,22131.2297094395,NA,NA,NA,-0.763349769416527,3.60624294781901,1.78208995828392,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead31",1.98638207691693,5148.49772965139,55,NA,NA,0,TRUE,TRUE,0.626999999999999,1.98044609492075,0.36504356241601,0.954266447628741,"ROE","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:11,23305.2890683847,NA,NA,NA,NA,NA,NA,-0.573229517851724,3.94226528165954,1.60416964150287,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.91815966247211,5400.38741007344,61,NA,NA,0,TRUE,TRUE,0.646000000000001,1.57320010619111,0.383257523435682,0.860791915692373,"EG","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:13,25592.1121762597,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.237640816691305,3.05272646122627,1.25009095829772,NA,NA,NA
"Nelder-Mead51",2.21199162934156,4943.01667427374,71,NA,NA,0,FALSE,TRUE,0.833,0.198318790779579,0.971526506924069,0.10450177013771,"Alpha","VC",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:16,10984.4539859646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00439177212001055,0.000399628415444428,0.000247381951389876
"Nelder-Mead7",0.849462890625,3382.31953486325,28,NA,NA,0,TRUE,TRUE,0.224,1.98831963720126,0.764699031037116,1.08930133676204,"MKT","PD",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:02,7828.78380150674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.883590983081376,3292.21322726462,51,NA,NA,0,TRUE,TRUE,0.454,1.07582490465518,0.8954764062215,1.11329064301129,"ME","PD",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:04,5919.4483922327,0.280922077785362,1.31113369693188,0.847570947571458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.845670223617344,3381.46982106225,55,NA,NA,0,TRUE,TRUE,0.532,1.55323453714382,0.977082805876367,1.14922275264878,"IA","PD",180,0,12,"2003","EW_VYP","L2_Lasso","linear",2020-06-27 14:44:07,7952.9146675057,NA,NA,NA,-0.0231190387989045,1.96026220188121,1.51516118631496,NA,NA,NA,NA,NA,NA,NA,NA,NA
