"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead31",0.959574388686837,NA,12648.5568749409,113,NA,NA,0,FALSE,TRUE,1.374,0.00012247863751628,NA,0.999999991209512,7.65517798183417e-05,NA,"QLT","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:13,12648.5568749409,NA,NA,NA,NA,NA,NA,0.577799420789337,0.000237800761778273,0.000109843548292376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead41",1.03922250158704,NA,13659.5188856046,105,NA,NA,0,FALSE,TRUE,1.32,9.41995785247649e-05,NA,0.999999999698524,6.27597638502618e-05,NA,"MOM","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:16,13659.5188856046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116839364383733,0.000181865387472031,8.79062361174338e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead51",1.05763966203238,NA,13850.2194775772,113,NA,NA,0,FALSE,TRUE,1.345,5.87066500731994e-05,NA,0.999999999448179,0.000127138089958383,NA,"ESG","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:19,13850.2194775772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243854459071299,0.00013633625232598,8.88514610352231e-05,NA,NA,NA
"Nelder-Mead61",1.03248790966847,NA,11547.8045910069,173,NA,NA,0,FALSE,TRUE,1.846,0.000123341749237898,NA,0.999999973918523,7.01444047086735e-05,NA,"LOV","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:22,11547.8045910069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36826636756469,0.000168657044502639,0.000166333704743559
"Nelder-Mead8",1.00019194369713,-1.56550196230646,4938.10017815447,125,NA,NA,0,FALSE,TRUE,1.346,0.000109271981457905,0.000154248165746738,0.999999970839749,6.39958724776899e-05,5.79740846878693e-05,"HML","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:03,4938.10017815447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.50152011640016,NA,4484.51382089305,121,NA,NA,0,FALSE,TRUE,1.206,0.000122892202765232,NA,0.999999951879777,8.17252839145434e-05,NA,"SMB","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:07,4484.51382089305,-0.954714516332103,0.000261545063827666,0.000123551965048236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.23253714087451,NA,5307.13980830934,159,NA,NA,0,FALSE,TRUE,1.539,7.7250461160691e-05,NA,0.999999705002452,5.16892955075078e-05,NA,"HDY","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:12,5307.13980830934,NA,NA,NA,-1.95975863457057,0.000383651623154017,0.000176653580964914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.29943106671144,NA,6653.47053621376,125,NA,NA,0,FALSE,TRUE,1.237,6.07629424818334e-05,NA,0.999999999521142,7.68503229215224e-05,NA,"QLT","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:14,6653.47053621376,NA,NA,NA,NA,NA,NA,0.140013855127551,0.00017496170426146,6.75935772119276e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.638379477544591,NA,3345.71558710518,127,NA,NA,0,FALSE,TRUE,1.352,0.000122742084122632,NA,0.999999991902652,4.5907833008186e-05,NA,"MOM","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:17,3345.71558710518,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42693601178743,6.38116755374305e-05,2.98130282049079e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.78592366059677,NA,6080.10490011232,239,NA,NA,0,FALSE,TRUE,2.283,0.000112429015973557,NA,0.999986585940994,6.05372015429014e-05,NA,"ESG","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:21,6080.10490011232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7657331209596,0.000286719634991963,0.000115682831993222,NA,NA,NA
"Nelder-Mead62",1.3108188523738,NA,6602.4525251281,97,NA,NA,0,FALSE,TRUE,0.870000000000001,6.57746668680753e-05,NA,0.999999999452486,7.48657958866926e-05,NA,"LOV","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:22,6602.4525251281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231188811343162,8.60901908524775e-05,4.24736656947738e-05
"Nelder-Mead9",0.45825628728621,-1.7855585780136,12423.990680924,131,NA,NA,0,FALSE,TRUE,0.704999999999998,8.61317410267641e-05,9.43099188375823e-05,0.999999992330917,6.05597215633265e-05,4.72695825407e-05,"HML","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:25,12423.990680924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.02730710151781,NA,12232.2113377908,107,NA,NA,0,FALSE,TRUE,0.638999999999999,6.85833274569454e-05,NA,0.999999710603458,6.35328762062587e-05,NA,"SMB","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:27,12232.2113377908,-2.13076523625865,0.000356289040080427,0.000196734884458837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.658879035786717,NA,14587.6229934375,173,NA,NA,0,FALSE,TRUE,0.986999999999998,0.00014775047670903,NA,0.999999985593256,0.000101007750061694,NA,"HDY","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:30,14587.6229934375,NA,NA,NA,-1.3520495052893,0.000160270881697194,8.42881126112427e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.320119112777924,NA,13630.6418784264,109,NA,NA,0,FALSE,TRUE,0.576999999999998,0.000155619806674829,NA,0.999999997562056,7.35983230612739e-05,NA,"QLT","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:31,13630.6418784264,NA,NA,NA,NA,NA,NA,2.13309245323223,6.58947491924182e-05,4.37766568570118e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.0959623985158337,NA,12890.8137168323,151,NA,NA,0,FALSE,TRUE,0.943000000000001,0.000153386981315195,NA,0.999999961216017,6.08863234765038e-05,NA,"MOM","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:33,12890.8137168323,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66353231616247,5.71706834998563e-05,6.12602901043392e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",0.908550431808492,NA,14609.1405048305,119,NA,NA,0,FALSE,TRUE,0.707999999999998,0.000103516531893065,NA,0.99999943870697,0.000104057237467768,NA,"ESG","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:34,14609.1405048305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24035475808309,0.000328376044791234,0.000171457599903968,NA,NA,NA
"Nelder-Mead63",0.800020387281541,NA,13787.2208038347,109,NA,NA,0,FALSE,TRUE,0.681000000000004,4.87172186076677e-05,NA,0.999999826809204,5.3700544902847e-05,NA,"LOV","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:35,13787.2208038347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85377799803805,0.000204263136952415,0.000130143701986771
"Nelder-Mead10",1.32738648922554,0.871595321338016,3334.33463291195,185,NA,NA,0,FALSE,TRUE,2.045,0.000230712929176521,0.000326426747693689,0.999999936432064,0.000126055468327459,0.000167074492625341,"HML","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:26,3334.33463291195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.961442228494286,NA,3049.81033978429,147,NA,NA,0,FALSE,TRUE,1.751,0.000151341843541864,NA,0.999999998863698,0.000127516164092805,NA,"SMB","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:29,3049.81033978429,0.728771284407663,6.89807188978041e-05,7.05712054430767e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.1895882457096,NA,3352.86094862038,129,NA,NA,0,FALSE,TRUE,1.32,0.000234370937580216,NA,0.999999976605741,0.000207790873423076,NA,"HDY","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:32,3352.86094862038,NA,NA,NA,1.28777594354531,0.000136781828560664,9.09381158804761e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.29691314885843,NA,3446.1142001288,141,NA,NA,0,FALSE,TRUE,1.633,0.000216072156770739,NA,0.999999985488976,0.000126629850951087,NA,"QLT","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:37,3446.1142001288,NA,NA,NA,NA,NA,NA,-0.498072125290694,0.000215866666966941,9.6082702199857e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",1.0061423385807,NA,3498.96694847048,127,NA,NA,0,FALSE,TRUE,1.933,5.2807603202483e-05,NA,0.999999999100153,6.31369485153732e-05,NA,"MOM","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:42,3498.96694847048,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407941567921978,0.000103411604387895,5.57557543660868e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.11830867139602,NA,3514.07579019635,225,NA,NA,0,FALSE,TRUE,2.847,8.27708088001412e-05,NA,0.999999326820481,0.000118257455411766,NA,"ESG","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:50,3514.07579019635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.82410721800973,0.000302705609233604,0.000329848952381632,NA,NA,NA
"Nelder-Mead64",0.885919733122965,NA,2718.20240117567,137,NA,NA,0,FALSE,TRUE,1.547,0.000123249151695424,NA,0.999999999123164,0.000102249576191285,NA,"LOV","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:53,2718.20240117567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51248879774514,2.10765520333691e-05,3.52911441755019e-05
"Nelder-Mead15",0.627525044211944,0.87900168043485,16750.1976783627,93,NA,NA,0,FALSE,TRUE,0.925000000000001,0.000180331340288256,0.000402521144631579,0.999999955874103,0.000127968974767049,0.000177042129185749,"HML","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:29,16750.1976783627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.39310821373971,NA,16675.3674239439,247,NA,NA,0,FALSE,TRUE,2.545,5.34287028024118e-05,NA,0.999998351346759,0.000111521394511246,NA,"SMB","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:33,16675.3674239439,1.64833629247826,0.00110468273166668,0.00128465999724901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.88282491151746,NA,16118.7886113402,193,NA,NA,0,FALSE,TRUE,2.039,0.000202754088526099,NA,0.999999784087589,0.000116144490097281,NA,"HDY","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:36,16118.7886113402,NA,NA,NA,2.78009328096882,0.000244314090422846,0.00010526528962266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.430337841131858,NA,16935.6368462133,77,NA,NA,0,FALSE,TRUE,1.034,0.000187852851934971,NA,0.999999995082398,0.000196214306170516,NA,"QLT","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:41,16935.6368462133,NA,NA,NA,NA,NA,NA,-0.024731222506648,0.000381279123154639,0.000227917701309138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.230951439219138,NA,16319.7891963014,287,NA,NA,0,FALSE,TRUE,3.319,9.1463419551361e-05,NA,0.999999990554264,0.00010072375288091,NA,"MOM","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:47,16319.7891963014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21682756636222,8.29434341167055e-05,0.000112050080688312,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.651094475352305,NA,16626.6537066918,157,NA,NA,0,FALSE,TRUE,1.696,0.00013215083887062,NA,0.999988508197393,0.000113440884845919,NA,"ESG","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:50,16626.6537066918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.997588267952,0.000345483121844356,0.000178618016457972,NA,NA,NA
"Nelder-Mead65",0.543353229508199,NA,15637.260114149,149,NA,NA,0,FALSE,TRUE,1.50700000000001,6.71354776708177e-05,NA,0.99999880141464,7.00332283005786e-05,NA,"LOV","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:53,15637.260114149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6546710049344,0.000431232148471447,0.000195061266861335
"Nelder-Mead17",0.893522755233671,-0.423626276441682,13315.4476063959,119,NA,NA,0,FALSE,TRUE,1.751,0.000307430690401218,0.000145003309897335,0.999999998988876,0.000178739226826058,8.65692213453417e-05,"HML","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:43,13315.4476063959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",1.04968890476307,NA,12392.1255484618,125,NA,NA,0,FALSE,TRUE,1.886,7.65494214916617e-05,NA,0.999999982098939,0.000118653831939211,NA,"SMB","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:47,12392.1255484618,0.614841802915433,0.000311859838384847,0.00018220182977666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.988925333591091,NA,13598.2106670523,129,NA,NA,0,FALSE,TRUE,1.687,8.02396542293282e-05,NA,0.999999998341333,0.000140030398026857,NA,"HDY","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:53,13598.2106670523,NA,NA,NA,-0.370268753644814,0.000156881663515922,7.95852306876081e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.827311893507776,NA,12505.2469543778,99,NA,NA,0,FALSE,TRUE,1.366,0.000103598536498901,NA,0.999999998688143,6.25057374599133e-05,NA,"QLT","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:56,12505.2469543778,NA,NA,NA,NA,NA,NA,0.596110142540503,0.000112966892057377,5.71347675304169e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.902878548676641,NA,13502.2894424825,69,NA,NA,0,FALSE,TRUE,0.996000000000002,0.00030786109388941,NA,0.9999999995471,0.000188627089838731,NA,"MOM","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:59,13502.2894424825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33086382547666,0.000131549651248536,0.000108754999195227,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.10065523252268,NA,13672.0196242183,101,NA,NA,0,FALSE,TRUE,1.269,0.000127959657642264,NA,0.999999694163381,0.000145827788507534,NA,"ESG","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:01,13672.0196242183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33455348973439,0.000329757209771049,0.000194672864702865,NA,NA,NA
"Nelder-Mead66",0.942457876718031,NA,10637.3166658594,135,NA,NA,0,FALSE,TRUE,1.632,6.14720700344512e-05,NA,0.9999999861849,5.5925977582294e-05,NA,"LOV","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:05,10637.3166658594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69697564468319,9.84786080028195e-05,9.52727952406907e-05
"Nelder-Mead19",1.27719149736733,-0.628682831093493,99681.0702194042,93,NA,NA,0,FALSE,TRUE,1.625,0.000153827239198941,0.000875464085394334,0.999999837059097,0.0001999857511909,0.000351421625352239,"HML","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:59,99681.0702194042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.43638144961834,NA,93929.2798257601,97,NA,NA,0,FALSE,TRUE,1.749,9.89015172376934e-05,NA,0.999999987636774,0.000119944851186353,NA,"SMB","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:03,93929.2798257601,0.750370215752526,0.000221528330775314,0.00013794602455815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.72483310956581,NA,95669.9476966666,123,NA,NA,0,FALSE,TRUE,1.98399999999999,0.000236933680954363,NA,0.999999762170259,0.000160257042653792,NA,"HDY","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:06,95669.9476966666,NA,NA,NA,1.59581076051796,0.000331554523462466,0.00015166439574527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.19071406207188,NA,89499.2002081342,107,NA,NA,0,FALSE,TRUE,1.759,0.000217181781633726,NA,0.999999957087703,0.000133312333741608,NA,"QLT","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:10,89499.2002081342,NA,NA,NA,NA,NA,NA,0.818730100758824,0.000310120039380175,0.000138630254254052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.894587087298603,NA,82453.1525266544,99,NA,NA,0,FALSE,TRUE,1.616,0.000418323254288732,NA,0.999999960649132,0.000154155826810897,NA,"MOM","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:14,82453.1525266544,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63517609071155,0.000187887050683817,9.29957165938773e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.60887325587448,NA,98325.4067709613,159,NA,NA,0,FALSE,TRUE,2.51299999999999,0.000174019219195339,NA,0.999994113193602,0.000133619595868398,NA,"ESG","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:18,98325.4067709613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86429948348036,0.000424252102973166,0.000172179895598259,NA,NA,NA
"Nelder-Mead67",1.27598555770053,NA,71064.0862657748,113,NA,NA,0,FALSE,TRUE,1.973,0.000135293888556681,NA,0.999999973751999,0.00012440752781388,NA,"LOV","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:24,71064.0862657748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86924162777757,0.000127692009895667,6.67353388380447e-05
"Nelder-Mead20",1.12002719388415,-0.431136195925011,37012.5479339755,117,NA,NA,0,FALSE,TRUE,1.292,0.000237025966438892,0.00024608004090992,0.999999993340552,0.000211908880325288,0.000122832355255983,"HML","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:48:58,37012.5479339755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.03653434875916,NA,32765.7404554436,141,NA,NA,0,FALSE,TRUE,1.503,0.000267642728810054,NA,0.999999163509169,0.000197993100319008,NA,"SMB","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:03,32765.7404554436,-1.5582131626663,0.000831191966825792,0.000333662816764485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.06937594991179,NA,33641.3765898689,103,NA,NA,0,FALSE,TRUE,1.105,0.00952038332325986,NA,0.0139562952625464,0.00473898729570664,NA,"HDY","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:08,33641.3765898689,NA,NA,NA,-3.32437955671922,0.879048840885803,0.445876496948779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.70982711493587,NA,35083.1545246163,119,NA,NA,0,FALSE,TRUE,1.276,0.000532731546602883,NA,0.999999482337855,0.000254564495644845,NA,"QLT","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:12,35083.1545246163,NA,NA,NA,NA,NA,NA,-1.16554693833645,0.000552318111099874,0.00020050745549127,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.199344146762443,NA,20792.5790820471,215,NA,NA,0,FALSE,TRUE,2.20100000000001,0.000102136355486024,NA,0.999999939162919,6.04898218111061e-05,NA,"MOM","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:16,20792.5790820471,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3079930451207,0.00012680511754934,7.97157990278861e-05,NA,NA,NA,NA,NA,NA
