"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead44",0.751840705132013,NA,626.334134674442,59,NA,NA,0,TRUE,TRUE,0.54200000000003,3.13015236782441,NA,2.30315649304424e-05,1.68676688825738,NA,"MOM","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:29,626.334134674442,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10201521472668,4.87968953943452,2.38497412462928,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.12694365767361,NA,740.903930807607,87,NA,NA,0,TRUE,TRUE,0.664999999999964,1.31777825582762,NA,0,1.63110277884764,NA,"ESG","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:30,740.903930807607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14320746329706,19.913423828693,12.8964194153714,NA,NA,NA
"Nelder-Mead64",0.915352483910531,NA,417.489290326469,65,NA,NA,0,TRUE,TRUE,0.506000000000029,4.66830836594028,NA,0,5.11783534517236,NA,"LOV","MEZZ",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:32,417.489290326469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60387066898452,7.21443393312995,10.4816247984208
"Nelder-Mead15",-0.123831653547737,-1.46055517922974,3116.63731319549,79,NA,NA,0,TRUE,TRUE,0.545999999999992,8.12167808097403,11.0841414222834,0,4.53678911943591,10.0757120430765,"HML","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:34,3116.63731319549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.325411355862388,NA,3207.75551494287,69,NA,NA,0,TRUE,TRUE,0.48599999999999,32.0140499107941,NA,0,29.6213953226763,NA,"SMB","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:36,3207.75551494287,-0.87452077557399,69.839282714372,58.5729260104943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.130465575462586,NA,3312.78306996302,97,NA,NA,0,TRUE,TRUE,0.673999999999978,1.86411238816554,NA,2.14273043752655e-14,3.32554199514959,NA,"HDY","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:39,3312.78306996302,NA,NA,NA,-1.01450173292488,8.92449145507529,7.80293205428434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",-0.0930853574688973,NA,3249.03304714581,61,NA,NA,0,TRUE,TRUE,0.521999999999991,9.8604922695937,NA,0,5.53451449149209,NA,"QLT","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:40,3249.03304714581,NA,NA,NA,NA,NA,NA,1.31657085451732,24.2588852289706,19.1758841582621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.136945647398165,NA,3052.0034585456,73,NA,NA,0,TRUE,TRUE,0.501000000000033,9.87572453030015,NA,0,5.41465067095062,NA,"MOM","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:42,3052.0034585456,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54895047847309,47.1438386837699,36.8051256287322,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.21089516387452,NA,3341.97754307334,97,NA,NA,0,TRUE,TRUE,0.677999999999997,2.07683012882073,NA,0.510441173295059,3.49103708106263,NA,"ESG","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:44,3341.97754307334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178333185989203,14.6170162842122,28.3848125514708,NA,NA,NA
"Nelder-Mead65",0.256207878055283,NA,3185.98698799297,69,NA,NA,0,TRUE,TRUE,0.48599999999999,3.10615689988705,NA,0,5.10419442806484,NA,"LOV","NATRES",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:46,3185.98698799297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7407104440339,9.65287861404089,8.94449365746608
"Nelder-Mead17",0.977803820376312,-0.394986325857576,3049.43374631103,57,NA,NA,0,TRUE,TRUE,0.499000000000024,9.99573187649085,31.6475879000212,0,3.98688024715922,16.5877356602219,"HML","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:48,3049.43374631103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.896681086842752,NA,2332.36738854601,61,NA,NA,0,TRUE,TRUE,0.532000000000039,3.34126216733986,NA,0,1.83787207113881,NA,"SMB","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:50,2332.36738854601,0.61522801190772,13.6549985570819,7.9295021779381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.07999972898716,NA,2954.35217790965,79,NA,NA,0,TRUE,TRUE,0.774000000000001,21.2368100702461,NA,0,11.9243806436454,NA,"HDY","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:51,2954.35217790965,NA,NA,NA,0.755599166079464,828.783184795276,437.24660434721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.90768088727491,NA,2606.69082466092,51,NA,NA,0,FALSE,TRUE,0.449000000000012,2.34683310959381,NA,0.01973357872577,0.989083486199582,NA,"QLT","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:53,2606.69082466092,NA,NA,NA,NA,NA,NA,0.581455815362278,5.17802945213756,3.70360512240254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.07670175733786,NA,3137.4918371917,73,NA,NA,0,TRUE,TRUE,0.634999999999991,3.27650245347641,NA,0.932467909960379,4.03426713483138,NA,"MOM","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:55,3137.4918371917,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.074482126006949,2.62899316513813,2.77970986447038,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.13897935374692,NA,2811.19244646497,115,NA,NA,0,TRUE,TRUE,0.989000000000033,2.87361574524968,NA,0,1.59816648992174,NA,"ESG","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:57,2811.19244646497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73296713368233,63.3958031296598,29.9776449652339,NA,NA,NA
"Nelder-Mead66",0.995467038921657,NA,2607.46505924949,105,NA,NA,0,TRUE,TRUE,0.914000000000044,5.3925089217311,NA,0,4.26881433941421,NA,"LOV","PD",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:08:59,2607.46505924949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02422480540286,10.1016703717808,8.59416118998474
"Nelder-Mead19",1.23003862629958,-0.800258524656237,29365.5811240041,59,NA,NA,0,TRUE,TRUE,0.646000000000015,0.973159964939361,7.54937326809165,3.76069508867261e-09,0.975116905745121,3.19809647480702,"HML","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:02,29365.5811240041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.32101735873512,NA,29522.6051937129,59,NA,NA,0,TRUE,TRUE,0.642999999999972,8.27244025870961,NA,0,4.54590781043267,NA,"SMB","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:04,29522.6051937129,0.568177189793642,76.7250775954438,38.1368936372083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.4793959599781,NA,30666.2650702016,65,NA,NA,0,TRUE,TRUE,0.716000000000008,0.838073791803728,NA,0,0.99542646273943,NA,"HDY","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:06,30666.2650702016,NA,NA,NA,0.733161792064491,13.6996787887437,5.96194382714234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.18728840663152,NA,28189.3696817549,61,NA,NA,0,TRUE,TRUE,0.668999999999983,4.66918325655092,NA,0,2.00262650055814,NA,"QLT","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:08,28189.3696817549,NA,NA,NA,NA,NA,NA,0.605240450886959,32.7778198228157,13.2471312406565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",1.0367108374925,NA,27648.0129945558,61,NA,NA,0,TRUE,TRUE,0.663999999999987,2.23046764915539,NA,0.000564832976479357,0.91765574731037,NA,"MOM","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:10,27648.0129945558,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24463640920112,3.05175204546099,1.23436962141547,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.52023766293938,NA,30333.2217936435,73,NA,NA,0,TRUE,TRUE,0.80699999999996,1.12431977460906,NA,0,1.04048002440067,NA,"ESG","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:12,30333.2217936435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78226840996368,27.8752123016422,12.8355281108057,NA,NA,NA
"Nelder-Mead67",1.16900520781918,NA,23037.7117469252,69,NA,NA,0,TRUE,TRUE,0.70999999999998,26.67422308548,NA,0,16.6833652053511,NA,"LOV","PE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:14,23037.7117469252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32318503157375,27.4018239596827,11.8197441791299
"Nelder-Mead20",0.329050514066155,-1.87543934739459,12467.2660692848,69,NA,NA,0,TRUE,TRUE,0.505999999999972,7.77338512285278,8.04398525229876,0,4.3004487073034,4.99412349479557,"HML","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:16,12467.2660692848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.40112401469394,NA,8978.55190859572,71,NA,NA,0,TRUE,TRUE,0.663000000000011,9.70432533548358,NA,0,7.13567763418864,NA,"SMB","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:20,8978.55190859572,-2.41957803788096,5.22671708495565,2.46085107774774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.752575159040465,NA,9347.31041204498,81,NA,NA,0,TRUE,TRUE,0.697999999999979,4.6006662502323,NA,0,3.8834125885053,NA,"HDY","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:23,9347.31041204498,NA,NA,NA,-4.47036214849038,1.85429425544887,1.64855647101774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.73033612357247,NA,11599.4102064425,75,NA,NA,0,TRUE,TRUE,0.569999999999936,3.18473010728603,NA,0,1.9216858900766,NA,"QLT","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:26,11599.4102064425,NA,NA,NA,NA,NA,NA,-2.07700223110412,6.70749949836574,2.74660796242708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.211644474375729,NA,6728.30759290519,81,NA,NA,0,TRUE,TRUE,0.625,2.48630664541568,NA,0,2.49370889619564,NA,"MOM","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:28,6728.30759290519,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25192093609505,35.2039774144141,23.5594029377244,NA,NA,NA,NA,NA,NA
"Nelder-Mead58",1.041181024609,NA,10873.3184230147,99,NA,NA,0,TRUE,TRUE,0.716000000000008,4.38901727292407,NA,0,3.81748980324747,NA,"ESG","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:31,10873.3184230147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9276903683491,24.6724919829197,13.8270972609956,NA,NA,NA
"Nelder-Mead68",1.52984880699146,NA,12327.4163805967,89,NA,NA,0,TRUE,TRUE,0.729000000000042,3.75178518707764,NA,4.55191440096314e-15,3.23558287537597,NA,"LOV","RE",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:34,12327.4163805967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36357013602033,2.95446563859164,1.97348548495546
