"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead8",0.976145013883148,-1.32599045345371,5195.61971438053,153,NA,NA,0,FALSE,TRUE,1.47,0.000190532616042356,0.000177370677337493,0.999999973332647,8.03491168337686e-05,6.73811148819857e-05,"HML","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:23,5195.61971438053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",1.45444439984521,NA,4737.894206811,129,NA,NA,0,FALSE,TRUE,1.368,0.000180805657615252,NA,0.999999937290328,0.000105081914733904,NA,"SMB","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:28,4737.894206811,-0.845768325208242,0.000323381436327391,0.000148085072613336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.1655259836395,NA,5310.59748590193,137,NA,NA,0,FALSE,TRUE,1.571,8.65255463583157e-05,NA,0.999999844201224,6.9769323884552e-05,NA,"HDY","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:34,5310.59748590193,NA,NA,NA,-1.91537945578806,0.000284764793086732,0.000134224906264444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",1.35707667615291,NA,5977.40954962038,103,NA,NA,0,FALSE,TRUE,1.106,0.00014865336435072,NA,0.999999994537028,9.05565491385145e-05,NA,"QLT","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:37,5977.40954962038,NA,NA,NA,NA,NA,NA,-0.238332633002504,0.000221136385422706,9.57007845659679e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.597372631876283,NA,3180.8846407099,157,NA,NA,0,FALSE,TRUE,1.688,0.000105029925117039,NA,0.999999988661198,4.07479129904963e-05,NA,"MOM","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:40,3180.8846407099,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33765741144851,7.75752243853976e-05,3.44280408603799e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead52",1.25699449468406,NA,6101.11400143304,155,NA,NA,0,FALSE,TRUE,1.59,5.59471032667295e-05,NA,0.999999979379322,6.32280162413312e-05,NA,"ESG","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:45,6101.11400143304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.48358871278086,0.000134368475336488,6.84704600458824e-05,NA,NA,NA
"Nelder-Mead62",1.34798148743297,NA,5947.29660563052,121,NA,NA,0,FALSE,TRUE,1.128,0.000121506149124467,NA,0.999999994742836,8.03775648775477e-05,NA,"LOV","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:49,5947.29660563052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.403096479493843,0.000153539942380213,6.75850243394964e-05
"Nelder-Mead9",0.614001719039356,-1.21870125828656,10602.2759765269,149,NA,NA,0,FALSE,TRUE,1.021,0.000134759346448708,0.000140209832899758,0.999999992531363,7.01641594015838e-05,7.23035620296069e-05,"HML","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:52,10602.2759765269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.04485477238123,NA,10902.6430789018,155,NA,NA,0,FALSE,TRUE,1.142,7.55705772793868e-05,NA,0.999999978660259,8.09664537319291e-05,NA,"SMB","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:57,10902.6430789018,-1.30887967766792,0.000155720372728782,0.000125101866655347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.633534392256431,NA,11301.4201793342,145,NA,NA,0,FALSE,TRUE,0.920999999999999,0.000251235733419295,NA,0.999999981265951,0.000126739656082508,NA,"HDY","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:01,11301.4201793342,NA,NA,NA,-3.68176117494778,7.65209370403532e-05,5.94390469583925e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.558021501010551,NA,11471.9209019658,117,NA,NA,0,FALSE,TRUE,0.774000000000001,0.000188830656926738,NA,0.999999991847851,9.64332546697386e-05,NA,"QLT","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:03,11471.9209019658,NA,NA,NA,NA,NA,NA,1.32413040418764,0.000153662136393037,9.66177702942687e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.36729968943275,NA,10443.5758846066,137,NA,NA,0,FALSE,TRUE,0.853000000000002,0.000132350097630428,NA,0.999999996411154,6.66100999469602e-05,NA,"MOM","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:05,10443.5758846066,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7175106686335,9.64967829957753e-05,4.52834804102979e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.24295790327124,NA,12087.3922471728,95,NA,NA,0,FALSE,TRUE,0.601000000000006,0.000140682325592085,NA,0.999999992105185,0.000161395270603775,NA,"ESG","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:07,12087.3922471728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289890338101653,0.000349423117734597,0.000201953271372186,NA,NA,NA
"Nelder-Mead63",1.06546950941156,NA,11932.9589704485,113,NA,NA,0,FALSE,TRUE,0.772999999999996,8.67891869886984e-05,NA,0.999999999779526,9.59315678146461e-05,NA,"LOV","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:08,11932.9589704485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610926436112196,4.02626256659265e-05,5.12815571222088e-05
"Nelder-Mead10",1.16282335440365,-0.0131633548595263,2489.58012737294,121,NA,NA,0,FALSE,TRUE,1.553,9.47404404117648e-05,0.000269534953763904,0.999999999863948,0.000135202374923529,0.000136664107751458,"HML","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:52,2489.58012737294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.11018229081052,NA,2362.71807462807,123,NA,NA,0,FALSE,TRUE,1.949,0.000135164885800858,NA,0.999999997756787,0.000155654411445397,NA,"SMB","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:15:57,2362.71807462807,0.607537478039152,0.000113967343584765,7.62019129448654e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.21294144635004,NA,2435.36812103182,109,NA,NA,0,FALSE,TRUE,1.478,9.62649630917525e-05,NA,0.999999995188957,0.000124861263956529,NA,"HDY","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:01,2435.36812103182,NA,NA,NA,0.412276501544915,0.000227547070386918,0.00013049763137016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",1.08148413286933,NA,2297.49205258932,111,NA,NA,0,FALSE,TRUE,1.562,0.000130817847350639,NA,0.999999998304261,0.000156403326127024,NA,"QLT","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:04,2297.49205258932,NA,NA,NA,NA,NA,NA,0.363460189275276,0.000144096256818741,6.64538556651082e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.816969101513103,NA,2187.48129400519,115,NA,NA,0,FALSE,TRUE,1.346,0.000264106725215904,NA,0.999999987069997,0.000152761438039719,NA,"MOM","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:07,2187.48129400519,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12035318716558,0.000180653794383551,0.000106510635046546,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",1.19729437599178,NA,2471.95493748712,117,NA,NA,0,FALSE,TRUE,1.249,0.000120559498355299,NA,0.999999704639523,0.000157096639442481,NA,"ESG","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:10,2471.95493748712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8198039066176,0.000267477505492903,0.000151570904357354,NA,NA,NA
"Nelder-Mead64",0.963993488584838,NA,1614.06935349926,121,NA,NA,0,FALSE,TRUE,1.46700000000001,6.43729235762566e-05,NA,0.999999999730372,7.16984470426653e-05,NA,"LOV","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:13,1614.06935349926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42070742085701,1.61892138513164e-05,4.44178419389016e-05
"Nelder-Mead15",0.226187737486618,-0.313216306084041,11277.4216900454,135,NA,NA,0,FALSE,TRUE,1.542,6.74342527196287e-05,6.42302964726495e-05,0.999999998991805,0.000125935986480352,4.71367961256786e-05,"HML","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:01,11277.4216900454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.317236592616135,NA,11263.0935746108,129,NA,NA,0,FALSE,TRUE,1.353,7.45135448547313e-05,NA,0.999999996015317,0.000142188637777106,NA,"SMB","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:07,11263.0935746108,-0.389795356654035,0.000195348491664119,0.00031013460325987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.491509870411249,NA,11429.0501626971,117,NA,NA,0,FALSE,TRUE,1.252,0.000268425046189193,NA,0.999999978808036,0.000185737981285421,NA,"HDY","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:10,11429.0501626971,NA,NA,NA,1.00733449790265,0.000308186554544739,0.000166172659395892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.111846824328053,NA,11250.3709935072,123,NA,NA,0,FALSE,TRUE,1.397,6.91752491505206e-05,NA,0.9999999989077,0.000121512920199613,NA,"QLT","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:15,11250.3709935072,NA,NA,NA,NA,NA,NA,0.725131073660482,5.34350001035494e-05,5.0558751381876e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",-0.233566974570451,NA,10590.341229429,137,NA,NA,0,FALSE,TRUE,1.787,0.000191637782423324,NA,0.999999848603109,0.000104818250376636,NA,"MOM","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:19,10590.341229429,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68905699680463,0.000187719808741964,0.000122537693600192,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.315393488797816,NA,11448.8874240748,157,NA,NA,0,FALSE,TRUE,1.76000000000001,0.000104828523552039,NA,0.999999998513564,0.000177066089095991,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:24,11448.8874240748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43077689293965,6.6187344468729e-05,0.000162953166601479,NA,NA,NA
"Nelder-Mead65",0.285384747687041,NA,10617.3669288594,225,NA,NA,0,FALSE,TRUE,2.528,2.85520875338563e-05,NA,0.999999770971854,4.62419790251528e-05,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:28,10617.3669288594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28476941007114,0.000160085605979803,8.16102998974154e-05
"Nelder-Mead17",1.03742597181075,-0.275412997607267,10766.6354649887,131,NA,NA,0,FALSE,TRUE,1.867,3.72446029177526e-05,0.000254809363244968,0.999999997548666,6.84801557386865e-05,0.000104548111038233,"HML","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:15,10766.6354649887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.866702032809191,NA,9612.71718615509,231,NA,NA,0,FALSE,TRUE,3.275,0.000112940087657951,NA,0.99999999676605,0.000105535949195979,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:20,9612.71718615509,0.871924019418532,9.60910159470341e-05,6.93311827626294e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.0569133358782,NA,10409.0375693959,121,NA,NA,0,FALSE,TRUE,1.713,2.91223513193282e-05,NA,0.999999999799418,4.67838523519853e-05,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:24,10409.0375693959,NA,NA,NA,0.179806855706579,0.000108001464318591,5.47046950598239e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.899736085576985,NA,8954.27280211969,139,NA,NA,0,FALSE,TRUE,1.952,8.97429790843054e-05,NA,0.999999997805735,0.000106151447141738,NA,"QLT","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:28,8954.27280211969,NA,NA,NA,NA,NA,NA,0.770220292569578,9.51421711509306e-05,6.93453324089434e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",1.0799290382738,NA,10734.2972903952,125,NA,NA,0,FALSE,TRUE,1.807,8.86354984057599e-05,NA,0.999999999672361,6.30218130069784e-05,NA,"MOM","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:32,10734.2972903952,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0744769764533341,0.000250985731904249,0.000100547376623729,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",1.10424221790085,NA,8843.58892990619,215,NA,NA,0,FALSE,TRUE,2.65199999999999,8.32373316897337e-05,NA,0.999998939367101,7.08997284714959e-05,NA,"ESG","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:36,8843.58892990619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32387027776029,0.00022898767839992,0.000112151474673289,NA,NA,NA
"Nelder-Mead66",1.01930210897155,NA,8976.73796234446,123,NA,NA,0,FALSE,TRUE,1.471,0.000249284064456486,NA,0.999999985343116,0.000228345809870503,NA,"LOV","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:39,8976.73796234446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08852757379441,0.000159482978728558,0.0001734171410891
"Nelder-Mead19",1.20727859290643,-1.37902568060993,95872.8712637143,107,NA,NA,0,FALSE,TRUE,1.733,0.000169382004079015,0.000177821850336597,0.999999962772574,0.000135078445868899,0.000103797396599732,"HML","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:21,95872.8712637143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.39417050478381,NA,106217.588927427,115,NA,NA,0,FALSE,TRUE,2.022,0.000229996564688299,NA,0.999999980336795,0.000280707823123709,NA,"SMB","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:26,106217.588927427,0.714778450772673,0.000353064198406963,0.000198559792008356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",1.56685001404304,NA,109573.625670423,135,NA,NA,0,FALSE,TRUE,2.39,0.000283071081776977,NA,0.999999610536993,0.000276794955376044,NA,"HDY","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:31,109573.625670423,NA,NA,NA,1.05845450509854,0.000761034502365597,0.000328056277260298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead37",1.16752218789179,NA,97290.9559819962,111,NA,NA,0,FALSE,TRUE,1.95,7.16488532201733e-05,NA,0.999999998285966,6.559457076167e-05,NA,"QLT","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:34,97290.9559819962,NA,NA,NA,NA,NA,NA,0.654527968858329,7.55051795281258e-05,5.57329128791307e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead47",0.832864595569597,NA,86496.0041648078,107,NA,NA,0,FALSE,TRUE,1.59099999999999,0.000397038643198995,NA,0.999999931469178,0.000157838698574625,NA,"MOM","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:38,86496.0041648078,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09486264800103,0.000177457712942996,9.96752948077526e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead57",1.6442534209627,NA,108365.274271023,143,NA,NA,0,FALSE,TRUE,2.268,0.000348246705356415,NA,0.999993397390023,0.000260172257836139,NA,"ESG","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:42,108365.274271023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49486755660566,0.000528874271351461,0.000227165935786568,NA,NA,NA
"Nelder-Mead67",1.29474575767446,NA,75349.7079154831,169,NA,NA,0,FALSE,TRUE,2.455,7.38480710400547e-05,NA,0.999999138961105,5.27486475059765e-05,NA,"LOV","PE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:46,75349.7079154831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66642728764238,0.000361825434378708,0.000165529155497753
"Nelder-Mead20",0.511318031069123,-1.28828521002275,39433.9713032843,179,NA,NA,0,FALSE,TRUE,1.831,0.000106051946994431,0.000205412979842099,0.999999975912523,0.00010463758195828,9.68490366430745e-05,"HML","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:35,39433.9713032843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.17090637879768,NA,33365.9501937377,117,NA,NA,0,FALSE,TRUE,1.239,0.000108716670956588,NA,0.999999970822478,9.05839346997273e-05,NA,"SMB","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:39,33365.9501937377,-1.17607194581709,0.000192540798316219,0.000101192096115894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",0.919131127279471,NA,33835.3233330571,131,NA,NA,0,FALSE,TRUE,1.36999999999999,0.00010334241355655,NA,0.999999889529212,8.72992372501298e-05,NA,"HDY","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:44,33835.3233330571,NA,NA,NA,-3.5148712210679,0.000135234004844762,8.22700841425793e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead38",1.91567882948753,NA,36812.2458762365,105,NA,NA,0,FALSE,TRUE,1.09999999999999,0.000742439624471481,NA,0.999998510593892,0.000325235358714465,NA,"QLT","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:48,36812.2458762365,NA,NA,NA,NA,NA,NA,-1.83232678328496,0.00057124028018822,0.000232860092903554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead48",0.206499847694208,NA,22569.1263466655,109,NA,NA,0,FALSE,TRUE,1.111,0.000110323117586184,NA,0.999999901811634,6.39730603475666e-05,NA,"MOM","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:50,22569.1263466655,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11915184521563,0.000167654391445695,0.000106446127683051,NA,NA,NA,NA,NA,NA
