"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting"
198,"PE",120,0.670169285611171,5.93562159044022,2.56182730098819,"Alpha",0.0021192904678117,0.0761599146110464,0.0326651480119489,0.112906335991926,0.0278268493161403,FALSE,0.261598151191793,0.0648792550101553,FALSE,2011,"EW"
197,"PE",120,0.835846829177899,4.09735936255943,2.30016970445084,"EG",0.113321693346916,12.6504839449851,6.70699247835955,0.203996465825195,0.00895789393036137,FALSE,0.363384852674362,0.0168960519506402,FALSE,2011,"EW"
195,"PE",120,0.91095225031022,2.11942384419267,1.87193891735338,"IA",0.0979679472045973,35.6295530017662,24.7781476046433,0.429811268192663,0.00274962605339845,FALSE,0.486635670568866,0.00395380432660909,FALSE,2011,"EW"
194,"PE",120,0.945089172550434,2.32831894402808,3.43516336206661,"ME",0.78565100888809,3.62695764557187,5.09970718735965,0.405910528269548,0.216614332358495,FALSE,0.275122046010023,0.154058062556109,FALSE,2011,"EW"
193,"PE",120,0.944921875,0.6043493303188,0.887942937808868,"MKT",0.944921875,0.6043493303188,0.887942937808868,1.56353590149847,1.56353590149847,FALSE,1.06416959329812,1.06416959329812,FALSE,2011,"EW"
196,"PE",120,0.989194976171711,0.632025169578121,0.824534340808571,"ROE",-0.061884749433375,2.22382860645291,1.50349667071989,1.56511959299343,-0.0278280211225826,FALSE,1.19970136744295,-0.0411605496962916,FALSE,2011,"EW"
246,"PE",150,0.620925699370566,1.56418035503219,0.996588416866527,"Alpha",0.00151281931271255,0.0345187501870036,0.0156181959284359,0.396965540049752,0.0438260164263459,FALSE,0.623051290645019,0.0968626158644978,FALSE,2011,"EW"
245,"PE",150,0.814897610992193,4.26263149818725,2.82499715183222,"EG",-0.00671249702572824,43.4182126727529,24.7763987342056,0.191172427487279,-0.000154600952285184,FALSE,0.288459622149945,-0.000270923030329713,FALSE,2011,"EW"
243,"PE",150,0.838712673107511,1.2489595656115,1.38169494993271,"IA",-0.0871614156654687,7.3769886369591,5.01468865447699,0.671529084047546,-0.0118153110916812,FALSE,0.60701725308351,-0.0173812217808683,FALSE,2011,"EW"
242,"PE",150,0.844534871409007,2.19933281728686,3.14448454712133,"ME",0.781477484290332,3.17007094755432,4.20737671772113,0.383995939482612,0.246517348418727,FALSE,0.268576569149354,0.18573984140731,FALSE,2011,"EW"
241,"PE",150,0.8083984375,1.61476250674193,1.34352186516695,"MKT",0.8083984375,1.61476250674193,1.34352186516695,0.500629928007858,0.500629928007858,FALSE,0.601700990850302,0.601700990850302,FALSE,2011,"EW"
244,"PE",150,0.963398977789985,0.667407579725563,0.91600708653073,"ROE",-0.208955617480388,2.94818922407306,1.51967169556768,1.44349421111779,-0.0708759179275834,FALSE,1.05173747229265,-0.137500499673603,FALSE,2011,"EW"
294,"PE",180,0.656458805858614,2.03425152599395,1.1808649578701,"Alpha",0.000467414882913358,0.0600711986928953,0.0254775346138123,0.322702870058246,0.0077810147472326,FALSE,0.555913528878572,0.0183461582919391,FALSE,2011,"EW"
293,"PE",180,0.844108681084253,1.07607044193899,1.43185284283639,"EG",-0.126050019734248,8.99787727776064,4.94031139396691,0.784436267539548,-0.0140088618507607,FALSE,0.589521950741906,-0.0255145900090792,FALSE,2011,"EW"
291,"PE",180,0.799798004650802,2.1614697402564,1.70963806505662,"IA",-0.226458761334288,5.59860787229844,3.64585722389865,0.370025075880048,-0.0404491199419041,FALSE,0.467817148552032,-0.0621139960857072,FALSE,2011,"EW"
290,"PE",180,0.748757254912323,2.11177857311024,1.48174027915128,"ME",0.597668977806816,4.27303572086073,2.91009511467459,0.354562388522367,0.139869876324466,FALSE,0.505322873007948,0.205377815588563,FALSE,2011,"EW"
289,"PE",180,0.71484375,1.45986139108687,1.16660582578106,"MKT",0.71484375,1.45986139108687,1.16660582578106,0.489665494521913,0.489665494521913,FALSE,0.612755169057553,0.612755169057553,FALSE,2011,"EW"
292,"PE",180,0.956047786346426,1.62184469078767,1.27201565809512,"ROE",-0.307351873722655,8.20803789527861,3.16491766881761,0.589481712877272,-0.0374452308388401,FALSE,0.751600642855399,-0.0971121229316146,FALSE,2011,"EW"
342,"PE",210,0.715171287805963,0.716490811099547,0.794635824081923,"Alpha",-0.000617654168036919,0.0332487402765927,0.0157773320408932,0.998158352803494,-0.0185767690113586,FALSE,0.899998799616455,-0.039148201130332,FALSE,2011,"EW"
341,"PE",210,0.866828256189604,4.02858277628874,1.7649156120492,"EG",-0.225254004297267,8.74122592326868,4.73442282438288,0.215169528423629,-0.025769154838757,FALSE,0.491144307564457,-0.0475779229386062,FALSE,2011,"EW"
339,"PE",210,0.7485193542268,7.48294748230999,5.43903092930194,"IA",-0.300071439168562,15.9062106062027,11.0191665522721,0.100030015711901,-0.0188650487911651,FALSE,0.137619984875296,-0.0272317727248336,FALSE,2011,"EW"
338,"PE",210,0.645814853523188,2.2075681216992,1.14295783936288,"ME",0.362219996606109,4.01632649890326,1.62398005451102,0.292545832300792,0.0901868901109062,FALSE,0.56503821163096,0.223044609199448,FALSE,2011,"EW"
337,"PE",210,0.6353515625,2.49465899185031,1.45723158926338,"MKT",0.6353515625,2.49465899185031,1.45723158926338,0.254684734296592,0.254684734296592,FALSE,0.435999032124445,0.435999032124445,FALSE,2011,"EW"
340,"PE",210,0.954280371312053,1.16483497261607,1.13624815709906,"ROE",-0.403846756741405,6.26680588032602,2.39723487549677,0.819240831316098,-0.0644421998149391,FALSE,0.839852073994482,-0.168463574791651,FALSE,2011,"EW"
390,"PE",240,0.797897833219319,1.35223687548153,1.06127231420896,"Alpha",-0.00173489952315704,0.0672033508156383,0.0264197305379092,0.590057738911453,-0.0258156699346207,FALSE,0.751831384402078,-0.0656668136969703,FALSE,2011,"EW"
389,"PE",240,0.890093895735482,36.9401779586429,13.592635020874,"EG",-0.300613109683036,89.3433135685521,33.9971987825234,0.0240955497488941,-0.00336469622264882,FALSE,0.0654835426956273,-0.00884229055476092,FALSE,2011,"EW"
387,"PE",240,0.719964243658571,7.5618928296178,5.49033208112265,"IA",-0.366661478291311,13.1012635875914,9.04757348700783,0.0952095275456264,-0.0279867263062005,FALSE,0.131133095962267,-0.040525946411801,FALSE,2011,"EW"
386,"PE",240,0.590515778586268,2.64306446487237,1.38942613550958,"ME",0.0523707531392575,2.75782188702178,1.0309234313901,0.223420876196746,0.0189898968405873,FALSE,0.425006960423767,0.05079984753925,FALSE,2011,"EW"
385,"PE",240,0.58984375,2.2447361735762,1.28563411133981,"MKT",0.58984375,2.2447361735762,1.28563411133981,0.262767516710122,0.262767516710122,FALSE,0.458795970639967,0.458795970639967,FALSE,2011,"EW"
388,"PE",240,0.951900071572255,0.989955250714227,1.08217073798363,"ROE",-0.465766518348755,5.43309041589993,2.06982279610975,0.961558687511869,-0.0857277318606166,FALSE,0.879620967524862,-0.225027243503244,FALSE,2011,"EW"
438,"PE",270,0.857219563450024,3.3264387832739,1.61111075969826,"Alpha",-0.00246705662958781,0.152894227115064,0.0519862421520959,0.257698884392619,-0.0161357081698786,FALSE,0.532067431298498,-0.0474559523338878,FALSE,2011,"EW"
437,"PE",270,0.869435895745119,27.0676576026544,10.5953378873158,"EG",-0.308384523593122,72.7942537854646,27.1222648852307,0.0321208398786549,-0.00423638553259955,FALSE,0.0820583453771647,-0.011370161190375,FALSE,2011,"EW"
435,"PE",270,0.695608860064567,5.74512700719263,4.1457715335237,"IA",-0.380218513795034,10.0361922330218,6.79758935234922,0.121078064800604,-0.0378847380527459,FALSE,0.167787552796797,-0.0559343164299314,FALSE,2011,"EW"
434,"PE",270,0.569692453078459,2.29382757133042,1.22746194214902,"ME",-0.145890386035899,2.31819065237516,0.849981004559629,0.248358882855365,-0.0629328678753938,FALSE,0.464122294562592,-0.171639584006332,FALSE,2011,"EW"
433,"PE",270,0.5736328125,2.16588138943647,1.23168990094171,"MKT",0.5736328125,2.16588138943647,1.23168990094171,0.264849596703562,0.264849596703562,FALSE,0.465728274674834,0.465728274674834,FALSE,2011,"EW"
436,"PE",270,0.926251023536123,1.58278161885574,1.51147750524719,"ROE",-0.467219278204584,5.53210542198922,2.17361194796776,0.585204561704317,-0.0844559607174988,FALSE,0.612811649740458,-0.214950639483471,FALSE,2011,"EW"
486,"PE",300,0.877397475316158,4.41999736034292,1.87695603333306,"Alpha",-0.00268948547542306,0.226142338708148,0.0767175329269168,0.198506334684346,-0.0118928878634002,FALSE,0.467457660027387,-0.0350569859693629,FALSE,2011,"EW"
485,"PE",300,0.851240925565799,33.1474031350351,12.7315676548946,"EG",-0.29616352096491,92.2895819939026,34.1633147933352,0.0256804710190429,-0.00320906774704513,FALSE,0.0668606528779308,-0.00866905107881064,FALSE,2011,"EW"
483,"PE",300,0.684023594297469,5.64408494694683,4.05195208905429,"IA",-0.362199909752235,10.1062090665353,6.82163444314685,0.121193001297312,-0.0358393446412649,FALSE,0.168813347064308,-0.0530957665308654,FALSE,2011,"EW"
482,"PE",300,0.565791148057906,2.22564139077408,1.19608222079036,"ME",-0.188366256655718,2.23034728259938,0.814966867310705,0.254214875048277,-0.0844560208741056,FALSE,0.473037002158628,-0.231133637711315,FALSE,2011,"EW"
481,"PE",300,0.5740234375,2.16772515148071,1.23294998035552,"MKT",0.5740234375,2.16772515148071,1.23294998035552,0.264804528889606,0.264804528889606,FALSE,0.46556912011506,0.46556912011506,FALSE,2011,"EW"
484,"PE",300,0.912095713601776,2.62458919758979,2.21736848147554,"ROE",-0.455213487741276,6.18578521324796,2.6266966999546,0.347519419206393,-0.0735902512047065,FALSE,0.411341516406342,-0.173302645771453,FALSE,2011,"EW"
534,"PE",330,0.88064048879357,4.6318937203678,1.9322416137324,"Alpha",-0.00271999159601214,0.239059919709661,0.0810842416318696,0.190125365986084,-0.0113778654293684,FALSE,0.455761061419481,-0.033545255419187,FALSE,2011,"EW"
533,"PE",330,0.849850702210097,34.8259320522189,13.3433651418995,"EG",-0.294975314033218,97.1431746657132,35.947261131858,0.0244028128503728,-0.00303650066047646,FALSE,0.0636908825601632,-0.0082057799327526,FALSE,2011,"EW"
531,"PE",330,0.682553244946757,5.67657415438582,4.07195219850402,"IA",-0.357932657409401,10.2129779785017,6.89386921344655,0.120240346797796,-0.0350468451183238,FALSE,0.167623098620244,-0.0519204305053032,FALSE,2011,"EW"
530,"PE",330,0.565580707095796,2.21978270115882,1.19352322313736,"ME",-0.192726457658864,2.22199489926092,0.811630288820407,0.254791023824332,-0.086735778611809,FALSE,0.473874907610997,-0.237455970179434,FALSE,2011,"EW"
529,"PE",330,0.57421875,2.16864837183832,1.23358092118,"MKT",0.57421875,2.16864837183832,1.23358092118,0.264781860193059,0.264781860193059,FALSE,0.46548932473009,0.46548932473009,FALSE,2011,"EW"
532,"PE",330,0.91127179657583,2.62601499430492,2.21624070883152,"ROE",-0.454049163296986,6.19362221019808,2.62913011434271,0.347016981453693,-0.0733091473595812,FALSE,0.411179071363726,-0.172699388600058,FALSE,2011,"EW"
582,"PE",360,0.88064048879357,4.6318937203678,1.9322416137324,"Alpha",-0.00271999159601214,0.239059919709661,0.0810842416318696,0.190125365986084,-0.0113778654293684,FALSE,0.455761061419481,-0.033545255419187,FALSE,2011,"EW"
581,"PE",360,0.849850702210097,34.8259320522189,13.3433651418995,"EG",-0.294975314033218,97.1431746657132,35.947261131858,0.0244028128503728,-0.00303650066047646,FALSE,0.0636908825601632,-0.0082057799327526,FALSE,2011,"EW"
579,"PE",360,0.682553244946757,5.67657415438582,4.07195219850402,"IA",-0.357932657409401,10.2129779785017,6.89386921344655,0.120240346797796,-0.0350468451183238,FALSE,0.167623098620244,-0.0519204305053032,FALSE,2011,"EW"
578,"PE",360,0.565580707095796,2.21978270115882,1.19352322313736,"ME",-0.192726457658864,2.22199489926092,0.811630288820407,0.254791023824332,-0.086735778611809,FALSE,0.473874907610997,-0.237455970179434,FALSE,2011,"EW"
577,"PE",360,0.57421875,2.16864837183832,1.23358092118,"MKT",0.57421875,2.16864837183832,1.23358092118,0.264781860193059,0.264781860193059,FALSE,0.46548932473009,0.46548932473009,FALSE,2011,"EW"
580,"PE",360,0.91127179657583,2.62601499430492,2.21624070883152,"ROE",-0.454049163296986,6.19362221019808,2.62913011434271,0.347016981453693,-0.0733091473595812,FALSE,0.411179071363726,-0.172699388600058,FALSE,2011,"EW"
6,"PE",0,-0.0545150583235751,11.1809520461185,5.19352746434539,"Alpha",0.00895818144617304,0.0658961164227192,0.03021585073342,-0.00487570808806931,0.135943996892122,FALSE,-0.0104967305358125,0.296472918310551,FALSE,2011,"FW"
5,"PE",0,0.755452966307348,1.22671262470725,0.646542192332947,"EG",0.708265244046925,0.980727335497368,0.491115828574163,0.615835323686861,0.722183647188476,FALSE,1.16845114714233,1.44215519606282,FALSE,2011,"FW"
3,"PE",0,0.94518213623378,0.652177716144603,0.508498499855417,"IA",1.17717708566925,1.78821711326088,1.24333543154842,1.44927082424909,0.658296510496214,FALSE,1.85877074662467,0.946789623941805,FALSE,2011,"FW"
2,"PE",0,0.883626689962669,1.51136076892731,0.952029438240275,"ME",1.46706562907804,5.0651986600063,2.96115345212971,0.584656362749064,0.289636345492561,FALSE,0.92815059542272,0.495437218230924,FALSE,2011,"FW"
1,"PE",0,1.036328125,0.983917882232928,0.583821806551718,"MKT",1.036328125,0.983917882232928,0.583821806551718,1.0532668871188,1.0532668871188,FALSE,1.77507608206854,1.77507608206854,FALSE,2011,"FW"
4,"PE",0,0.887568832541547,1.46125355529731,2.05680117447315,"ROE",0.790835994265945,1.45003705826015,2.05217693359561,0.607402342546198,0.545390195209798,FALSE,0.431528746461795,0.385364429995968,FALSE,2011,"FW"
54,"PE",1,-0.042823292922899,10.9806269343698,5.1080154711529,"Alpha",0.00888733675593751,0.0646020798178806,0.0296670246137869,-0.00389989507692501,0.137570443258046,FALSE,-0.00838354800699803,0.299569534580403,FALSE,2011,"FW"
53,"PE",1,0.767587493293103,1.22981431187055,0.650248649098424,"EG",0.682756327875541,0.999439457632838,0.501374992551304,0.624149097863076,0.683139256371409,FALSE,1.18045226907795,1.36176781454786,FALSE,2011,"FW"
51,"PE",1,0.949493509645606,0.738647813579527,0.542054171565133,"IA",1.0540580798986,1.97736673819238,1.32282067861508,1.28544820980964,0.53306150019605,FALSE,1.75165796972658,0.796826128392656,FALSE,2011,"FW"
50,"PE",1,0.882817946089421,0.923443960272263,0.951759122684341,"ME",1.41539692870425,5.01246624488152,3.03949061843861,0.956005977698025,0.282375353679355,FALSE,0.927564469883432,0.465669122358187,FALSE,2011,"FW"
49,"PE",1,1.0337890625,0.983702595505075,0.583890676084568,"MKT",1.0337890625,0.983702595505075,0.583890676084568,1.05091627004319,1.05091627004319,FALSE,1.77051818917943,1.77051818917943,FALSE,2011,"FW"
52,"PE",1,0.901275363227091,1.60155567841546,2.25387046773093,"ROE",0.734665130860685,1.65244012300641,2.25430372301461,0.562749940806798,0.44459410094936,FALSE,0.399878953174467,0.325894476134849,FALSE,2011,"FW"
102,"PE",30,0.0288654835986066,0.390838751722937,0.19168923791022,"Alpha",0.00780890576355756,0.00123879528728895,0.000568159703875832,0.0738552241080464,6.30362889145874,FALSE,0.150584789805081,13.7442090846769,FALSE,2011,"FW"
101,"PE",30,0.823570146000566,2.60386614257488,1.75512833028805,"EG",0.447274305278552,2.15603408687298,1.30668178815069,0.316287436030089,0.207452334822433,FALSE,0.469236426640895,0.342297802980454,FALSE,2011,"FW"
99,"PE",30,0.962560216939527,1.70198814684809,0.985711531623647,"IA",0.630578508840517,4.18999932734209,2.3985683749968,0.565550482077147,0.150496088322888,FALSE,0.976513093393576,0.262897866666552,FALSE,2011,"FW"
98,"PE",30,0.941860822247131,1.44514894593897,0.941735796996233,"ME",1.74974025634735,4.9882872869476,2.80457691007028,0.651739618185285,0.350769744342058,FALSE,1.00013276043164,0.623887421330693,FALSE,2011,"FW"
97,"PE",30,1.018359375,0.982470193107393,0.584373623787734,"MKT",1.018359375,0.982470193107393,0.584373623787734,1.03652953763319,1.03652953763319,FALSE,1.74265116279428,1.74265116279428,FALSE,2011,"FW"
100,"PE",30,0.908647398991343,54.9284590206066,47.6289338939504,"ROE",0.503188086904265,53.8672380858895,46.510131072289,0.0165423792182202,0.00934126390705142,FALSE,0.0190776346372673,0.0108188920414388,FALSE,2011,"FW"
150,"PE",60,0.0570665319551107,18.2129844060117,10.2313201297897,"Alpha",0.00708075151709946,0.125707639702644,0.0698560202993587,0.00313328835532711,0.0563271375856604,FALSE,0.005577631354624,0.101362079986175,FALSE,2011,"FW"
149,"PE",60,0.837448530803885,4.97205711328798,2.88724945431946,"EG",0.276603302308649,4.02777000525043,2.22390889743084,0.168430995807706,0.068674055854252,FALSE,0.290050632636201,0.124377083354536,FALSE,2011,"FW"
147,"PE",60,0.934480219328543,1.84588519995985,1.09192081773389,"IA",0.376124704579706,4.27270239880306,2.54004511136758,0.506250453359109,0.0880296986481137,FALSE,0.855813172669342,0.148077962433194,FALSE,2011,"FW"
146,"PE",60,0.967078545058589,1.12844196022282,0.72944079635951,"ME",1.71457108761243,3.98167865289984,2.18443283548311,0.857003354313085,0.430615134238348,FALSE,1.32578072118406,0.784904465709166,FALSE,2011,"FW"
145,"PE",60,0.994921875,0.980846267930939,0.585320058863437,"MKT",0.994921875,0.980846267930939,0.585320058863437,1.01435047216803,1.01435047216803,FALSE,1.69979118250606,1.69979118250606,FALSE,2011,"FW"
148,"PE",60,0.937968316173647,8.98614767539554,5.52490284513922,"ROE",0.161503459658707,8.83802733651254,5.46718443435772,0.104379356989853,0.0182736999456301,FALSE,0.169771006380477,0.0295405179023708,FALSE,2011,"FW"
198,"PE",120,0.139757191858166,4.66868837838839,2.45274364560911,"Alpha",0.00549339906978109,0.0386705057202294,0.0223235893858279,0.0299350011247505,0.142056561388784,FALSE,0.0569799424853709,0.246080456634298,FALSE,2011,"FW"
197,"PE",120,0.904479365010047,12.5226398177467,7.50388244647519,"EG",-0.0857991451572161,9.08801613104075,5.42975296965468,0.0722275317483975,-0.00944091030650388,FALSE,0.12053485265283,-0.0158016664177399,FALSE,2011,"FW"
195,"PE",120,0.8628722185269,8.42775600264305,4.78372398879268,"IA",-0.0907485413365066,14.5924095321746,8.2012356350276,0.102384575236432,-0.00621888668464358,FALSE,0.180376673183578,-0.0110652278967474,FALSE,2011,"FW"
194,"PE",120,0.806195145068886,1.85252508573615,1.69263033038036,"ME",1.41314019769438,11.1154640153795,5.68324054396795,0.435187167653669,0.127132812066068,FALSE,0.476297234309704,0.248650428705548,FALSE,2011,"FW"
193,"PE",120,0.83671875,2.10336926882814,0.979538196005719,"MKT",0.83671875,2.10336926882814,0.979538196005719,0.397799265397733,0.397799265397733,FALSE,0.854197164961921,0.854197164961921,FALSE,2011,"FW"
196,"PE",120,0.972923276578843,4.04376210332417,2.28682431039607,"ROE",-0.23545757515999,3.94899099086142,2.28774480118388,0.240598544553116,-0.0596247435623114,FALSE,0.425447321053858,-0.102921258978774,FALSE,2011,"FW"
246,"PE",150,0.0103575000151216,4.4758261262686,2.840086663862,"Alpha",0.00587423932335026,0.0484263438723419,0.0317257892229194,0.00231409793922366,0.121302556700037,FALSE,0.00364689576093333,0.185156601844489,FALSE,2011,"FW"
245,"PE",150,0.90605545125909,3.83264975287625,2.335963106671,"EG",-0.195698133097904,2.15756561444967,1.27378951915561,0.236404448535672,-0.0907032128187771,FALSE,0.387872329263931,-0.153634592022418,FALSE,2011,"FW"
243,"PE",150,0.827152147656274,6.36444139597809,3.07082813354061,"IA",-0.283890467320982,5.82127448664255,3.0834808974464,0.129964610590802,-0.0487677514558702,FALSE,0.269358007575169,-0.0920681777390245,FALSE,2011,"FW"
242,"PE",150,0.741171978920395,29.9027815430866,14.0211146271582,"ME",1.44640798419449,13.8770526307165,6.88937197960465,0.0247860546970337,0.104230200942879,FALSE,0.0528611311318133,0.209947726509245,FALSE,2011,"FW"
241,"PE",150,0.7302734375,1.90081423602146,0.887900989323765,"MKT",0.7302734375,1.90081423602146,0.887900989323765,0.384189798067019,0.384189798067019,FALSE,0.822471701553328,0.822471701553328,FALSE,2011,"FW"
244,"PE",150,0.963311135412369,0.000949479676494547,0.000510034912804074,"ROE",-0.344548954424681,0.00244127066333649,0.00128833463622758,1014.56740914022,-141.135089852669,TRUE,1888.71606870257,-267.437469067483,TRUE,2011,"FW"
294,"PE",180,-0.0623607109547607,3.52836948718856,2.04472409393105,"Alpha",0.00586244268829762,0.0491422668264382,0.0315147830156622,-0.0176740874733191,0.119295324918623,FALSE,-0.0304983499435712,0.18602199118376,FALSE,2011,"FW"
293,"PE",180,0.891717361467227,3.76927279589344,2.25530487410357,"EG",-0.240490504287482,2.64194675356744,1.36534535305155,0.236575437691519,-0.0910277635091419,FALSE,0.395386615666169,-0.176138955429837,FALSE,2011,"FW"
291,"PE",180,0.791596769843943,5.25792441240422,2.57393916124298,"IA",-0.34738952792143,4.67707735591938,2.58612848731539,0.150553090488796,-0.074274916039558,FALSE,0.307542921667843,-0.134328023385276,FALSE,2011,"FW"
290,"PE",180,0.675605262421674,17.2234278986456,9.93387686318972,"ME",1.41265061282711,7.82532888958198,4.72702779517344,0.0392259465651899,0.180522842267729,FALSE,0.0680102312245433,0.298845421274972,FALSE,2011,"FW"
289,"PE",180,0.65625,1.9754631869403,1.1402929613924,"MKT",0.65625,1.9754631869403,1.1402929613924,0.332200571662605,0.332200571662605,FALSE,0.575509998061077,0.575509998061077,FALSE,2011,"FW"
292,"PE",180,0.929746224619157,3.73907159593125,2.63710832441244,"ROE",-0.371266639292299,2.1843099485351,1.53187388991053,0.248656972931698,-0.169969760720674,FALSE,0.352562773403064,-0.242361098872168,FALSE,2011,"FW"
342,"PE",210,-0.0396223038057911,3.04249552592577,1.22365134921159,"Alpha",0.00508802379766965,0.0455580480898956,0.0199916923920697,-0.013022962061295,0.111682216666305,FALSE,-0.032380386644709,0.254506907063454,FALSE,2011,"FW"
341,"PE",210,0.825762714729536,3.73652846907571,1.79700665615668,"EG",-0.233941164166754,2.56285067430479,1.31316108397306,0.220997303128752,-0.0912816210918,FALSE,0.45952123321325,-0.178151155271026,FALSE,2011,"FW"
