"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","vintage","weighting"
338,"PE",210,0.80221134131134,2.14539888271658,1.23838695659489,"ME",0.603016479268262,4.11585822989546,1.8771549513907,0.373921767077436,0.146510507793554,FALSE,0.647787298662388,0.321239585907127,FALSE,2011,"EW"
337,"PE",210,0.78046875,1.67017745331126,1.04759425365348,"MKT",0.78046875,1.67017745331126,1.04759425365348,0.467296902166089,0.467296902166089,FALSE,0.745010529866997,0.745010529866997,FALSE,2011,"EW"
340,"PE",210,1.10402928616786,5.07689855054886,3.58146518460288,"ROE",-0.410043165455863,10.4048241645063,4.94606533602558,0.217461364487676,-0.0394089471357558,FALSE,0.30826190658343,-0.0829029011139901,FALSE,2011,"EW"
390,"PE",240,0.864927280756864,0.974309211520832,0.87565578062063,"Alpha",-0.00119203186856429,0.0710998779814235,0.0275110275677399,0.887733863674315,-0.0167655965440016,FALSE,0.987748039696418,-0.0433292382710595,FALSE,2011,"EW"
389,"PE",240,1.00762395057191,6.19237997430004,2.20333119799025,"EG",-0.286825119359855,11.6048582030484,4.71835099831761,0.162719980807671,-0.0247159520901781,FALSE,0.45731842379893,-0.0607892713920873,FALSE,2011,"EW"
387,"PE",240,0.83512352448306,9.30065570970207,5.21727184043481,"IA",-0.321692977561906,17.7640767124822,9.49643484182141,0.0897918975338365,-0.0181091864648312,FALSE,0.160069007332664,-0.0338751313435228,FALSE,2011,"EW"
386,"PE",240,0.72904694294557,1.82715731473712,0.994118209468833,"ME",0.269639987149276,2.83813095152125,1.16064265831242,0.399006115710656,0.0950061825035761,FALSE,0.733360415292168,0.23231955608226,FALSE,2011,"EW"
385,"PE",240,0.72421875,1.96487935294618,1.14685551482507,"MKT",0.72421875,1.96487935294618,1.14685551482507,0.368581790487081,0.368581790487081,FALSE,0.631482118399601,0.631482118399601,FALSE,2011,"EW"
388,"PE",240,1.0653329985209,9.3451320647347,5.16393758597533,"ROE",-0.448781507563035,13.7976117600536,6.40128072761036,0.113998709824669,-0.0325260280813476,FALSE,0.206302454432103,-0.0701080809700043,FALSE,2011,"EW"
438,"PE",270,0.915195819599333,1.25392834459597,0.893075094213823,"Alpha",-0.00184158872555136,0.141181304736349,0.05353315882899,0.729862933191944,-0.0130441401500748,FALSE,1.0247691661416,-0.0344008977955935,FALSE,2011,"EW"
437,"PE",270,0.965087689187601,8.20164968508168,2.92323273591642,"EG",-0.278855495938888,17.3803473424551,6.78965747586384,0.117669947662242,-0.0160442993712632,FALSE,0.330143979755704,-0.0410706279263976,FALSE,2011,"EW"
435,"PE",270,0.794236870101576,7.20173589012778,3.98195803254649,"IA",-0.298099600692171,14.4135796851219,7.53947800218535,0.110284087367092,-0.020681857470832,FALSE,0.199458875158877,-0.0395384933288174,FALSE,2011,"EW"
434,"PE",270,0.707998522184789,2.16285363783158,1.16799623239272,"ME",0.0631846013478935,2.33898904512489,0.890889113739422,0.327344629243895,0.0270136371436147,FALSE,0.606165073610217,0.0709230816422059,FALSE,2011,"EW"
433,"PE",270,0.7056640625,1.89693172667993,1.09773092492638,"MKT",0.7056640625,1.89693172667993,1.09773092492638,0.372002878424663,0.372002878424663,FALSE,0.642838829148706,0.642838829148706,FALSE,2011,"EW"
436,"PE",270,1.01761944994796,6.19532124735171,3.4681117242748,"ROE",-0.432902642316185,9.95461726761958,4.36877298965784,0.16425612318053,-0.043487622947025,FALSE,0.293421761134512,-0.0990902121353048,FALSE,2011,"EW"
486,"PE",300,0.934039175290553,1.86394469968947,1.09678355988383,"Alpha",-0.00203986523623545,0.197215320178254,0.0681831919819621,0.50110884483116,-0.01034334064104,FALSE,0.851616681225132,-0.0299174206566201,FALSE,2011,"EW"
485,"PE",300,0.941456172221297,7.29322464975005,2.58601418340316,"EG",-0.260295288402995,16.8027443593888,6.32015212032844,0.129086407924314,-0.0154912366001421,FALSE,0.364056847894915,-0.0411849720461267,FALSE,2011,"EW"
483,"PE",300,0.781476667508468,7.53604228321068,4.13355991282838,"IA",-0.269739525565546,15.5983064186681,8.13909908352873,0.103698551327067,-0.0172928725930605,FALSE,0.189056572056251,-0.0331412018452292,FALSE,2011,"EW"
482,"PE",300,0.708167497254908,2.1415379601261,1.16007881766967,"ME",0.0275021848268808,2.29954292220222,0.871701787042978,0.330681739217552,0.0119598484382899,FALSE,0.610447744126087,0.0315499924810007,FALSE,2011,"EW"
481,"PE",300,0.706640625,1.90040783233945,1.10024084339621,"MKT",0.706640625,1.90040783233945,1.10024084339621,0.371836304279018,0.371836304279018,FALSE,0.642259946302984,0.642259946302984,FALSE,2011,"EW"
484,"PE",300,0.997942867517486,5.80069480019821,3.22918496900772,"ROE",-0.414761389065825,9.61362889659503,4.15647749229912,0.172038506056789,-0.0431430621596727,FALSE,0.30903862030057,-0.0997867520837706,FALSE,2011,"EW"
534,"PE",330,0.937741269883675,2.00880488235985,1.15718260504475,"Alpha",-0.00207241032651356,0.208436969502525,0.0719187905166088,0.466815507129822,-0.00994262357325462,FALSE,0.810365853924508,-0.0288159785728733,FALSE,2011,"EW"
533,"PE",330,0.939817427985691,7.16703078116615,2.54187570992445,"EG",-0.258595379980397,16.5615018045537,6.22680622258058,0.131130653220492,-0.0156142470068321,FALSE,0.369733824638351,-0.0415293764952312,FALSE,2011,"EW"
531,"PE",330,0.780276013381115,7.66324216880287,4.19879142446489,"IA",-0.265070802727908,15.9405542062483,8.31881208301886,0.101820612763306,-0.0166287068378091,FALSE,0.185833477899073,-0.0318640209783072,FALSE,2011,"EW"
530,"PE",330,0.708535896800458,2.14095783421321,1.16027596094868,"ME",0.0239069658331574,2.29629020007117,0.870049250750755,0.330943414894876,0.0104111256636537,FALSE,0.610661532814259,0.027477715557514,FALSE,2011,"EW"
529,"PE",330,0.70703125,1.90180081721123,1.10124681860953,"MKT",0.70703125,1.90180081721123,1.10124681860953,0.371769348083875,0.371769348083875,FALSE,0.642027961445301,0.642027961445301,FALSE,2011,"EW"
532,"PE",330,0.996822970715585,5.80730790244084,3.22946990142912,"ROE",-0.412974935420789,9.63884787104741,4.16538048589511,0.171649753631388,-0.0428448442122692,FALSE,0.308664579990192,-0.0991445887882782,FALSE,2011,"EW"
582,"PE",360,0.937741269883675,2.00880488235985,1.15718260504475,"Alpha",-0.00207241032651356,0.208436969502525,0.0719187905166088,0.466815507129822,-0.00994262357325462,FALSE,0.810365853924508,-0.0288159785728733,FALSE,2011,"EW"
581,"PE",360,0.939817427985691,7.16703078116615,2.54187570992445,"EG",-0.258595379980397,16.5615018045537,6.22680622258058,0.131130653220492,-0.0156142470068321,FALSE,0.369733824638351,-0.0415293764952312,FALSE,2011,"EW"
579,"PE",360,0.780276013381115,7.66324216880287,4.19879142446489,"IA",-0.265070802727908,15.9405542062483,8.31881208301886,0.101820612763306,-0.0166287068378091,FALSE,0.185833477899073,-0.0318640209783072,FALSE,2011,"EW"
578,"PE",360,0.708535896800458,2.14095783421321,1.16027596094868,"ME",0.0239069658331574,2.29629020007117,0.870049250750755,0.330943414894876,0.0104111256636537,FALSE,0.610661532814259,0.027477715557514,FALSE,2011,"EW"
577,"PE",360,0.70703125,1.90180081721123,1.10124681860953,"MKT",0.70703125,1.90180081721123,1.10124681860953,0.371769348083875,0.371769348083875,FALSE,0.642027961445301,0.642027961445301,FALSE,2011,"EW"
580,"PE",360,0.996822970715585,5.80730790244084,3.22946990142912,"ROE",-0.412974935420789,9.63884787104741,4.16538048589511,0.171649753631388,-0.0428448442122692,FALSE,0.308664579990192,-0.0991445887882782,FALSE,2011,"EW"
6,"PE",0,0.147397851143502,9.26959621485245,4.36288429436492,"Alpha",0.00899664401117795,0.054188563705261,0.025208011763495,0.0159012159458823,0.166024773421047,FALSE,0.0337844969516795,0.356896215996156,FALSE,2011,"FW"
5,"PE",0,0.871821006703614,0.969533116005316,0.50018024114017,"EG",0.901191545542315,0.699590776628855,0.345822501451904,0.899217357624362,1.28816956376258,FALSE,1.74301368785836,2.60593669225902,FALSE,2011,"FW"
3,"PE",0,1.15449209222491,0.648202603067946,0.486659336682726,"IA",1.28709492739403,1.69461279604024,1.14096646917727,1.78106673247021,0.759521544037407,FALSE,2.37227975547415,1.12807427927495,FALSE,2011,"FW"
2,"PE",0,1.10817855586954,0.599935809714474,0.636963905860303,"ME",1.56044773155038,3.58035059187258,2.09559305353411,1.84716187619631,0.435836572846415,FALSE,1.73978234194102,0.744632994902691,FALSE,2011,"FW"
1,"PE",0,1.1751953125,0.991963492628617,0.591234006737637,"MKT",1.1751953125,0.991963492628617,0.591234006737637,1.18471629372754,1.18471629372754,FALSE,1.98769911592974,1.98769911592974,TRUE,2011,"FW"
4,"PE",0,1.00933210983723,1.22321742129607,0.826409031088725,"ROE",1.11307306729981,1.1708447420661,0.792641404301176,0.825145303087479,0.950658125120548,FALSE,1.22134690191795,1.40425804311994,FALSE,2011,"FW"
54,"PE",1,0.194948473607099,7.53862539180838,3.77485640075163,"Alpha",0.00856948575583021,0.0439321599213579,0.021703633787932,0.0258599497222576,0.195061790068375,FALSE,0.051643944275147,0.394841059315844,FALSE,2011,"FW"
53,"PE",1,0.88618576504614,0.966630031440108,0.501127806153037,"EG",0.865541371864492,0.716020661715228,0.355072841348369,0.916778639419965,1.20882178147078,FALSE,1.76838274421259,2.43764453675941,FALSE,2011,"FW"
51,"PE",1,1.15260177960052,0.710227500000728,0.523714049342739,"IA",1.155679825762,1.83748298654862,1.22447932067127,1.62286278635978,0.628947225210904,FALSE,2.20082272195492,0.943813265158652,FALSE,2011,"FW"
50,"PE",1,1.10582716499212,0.60158552425013,0.635525943694502,"ME",1.47111648018649,3.5657638082268,2.10286001970208,1.8381877894594,0.412567000874366,FALSE,1.74001891813199,0.699578890845482,FALSE,2011,"FW"
49,"PE",1,1.1703125,0.991239879138808,0.591206250228893,"MKT",1.1703125,0.991239879138808,0.591206250228893,1.18065518209051,1.18065518209051,FALSE,1.9795333685104,1.9795333685104,TRUE,2011,"FW"
52,"PE",1,1.02115979824639,0.761248709440532,0.89243735501691,"ROE",1.05598826498963,0.664387514924292,0.866064430283804,1.34142729647039,1.5894161784632,FALSE,1.14423695120543,1.21929527188132,FALSE,2011,"FW"
102,"PE",30,0.263519210252736,0.191850354569295,0.117732842186831,"Alpha",0.00751123178179733,0.00108575148278874,0.000536787335931315,1.37356644893536,6.91800278504324,FALSE,2.23828122517042,13.9929377595421,TRUE,2011,"FW"
101,"PE",30,0.970628167729592,2.25738337424638,1.54984696947233,"EG",0.539444559888216,1.8281054869897,1.13851455088096,0.429979319774885,0.295083934558124,FALSE,0.626273552710857,0.473814374590825,FALSE,2011,"FW"
99,"PE",30,1.15640422282504,1.56261549657645,0.911606657753087,"IA",0.703059909862532,3.58528841260074,2.06828344600931,0.740044000177022,0.196095774998625,FALSE,1.26853420056774,0.339924351867277,FALSE,2011,"FW"
98,"PE",30,1.19198931717392,0.85287640593398,0.569726642191751,"ME",1.86600250203674,3.34185320332474,1.7792993933827,1.39761084827828,0.558373569545273,FALSE,2.09221270149542,1.04872879121776,FALSE,2011,"FW"
97,"PE",30,1.162890625,0.99016299880436,0.59118479310927,"MKT",1.162890625,0.99016299880436,0.59118479310927,1.17444362837655,1.17444362837655,FALSE,1.9670509772146,1.9670509772146,TRUE,2011,"FW"
100,"PE",30,1.05190908727218,2.50464731493931,2.81338289558428,"ROE",0.686653290489085,2.60018226454975,2.76204218498819,0.419982917753699,0.264078907025384,FALSE,0.3738947474669,0.248603476884268,FALSE,2011,"FW"
150,"PE",60,0.295945421126676,6.49991704643581,3.93436025866938,"Alpha",0.00679306466402201,0.0258650562319615,0.0153121532948018,0.0455306458547738,0.262634830680469,FALSE,0.0752207224731286,0.443638757608842,FALSE,2011,"FW"
149,"PE",60,0.997943704071804,3.84014780824446,2.19044658026525,"EG",0.3258844734577,2.97157289651281,1.61127604692469,0.259871170044368,0.109667332691091,FALSE,0.455589153856908,0.202252416077114,FALSE,2011,"FW"
147,"PE",60,1.12894621766172,2.05380943396801,1.18396569287017,"IA",0.383659873949364,4.784948303729,2.74338115072076,0.549684015951065,0.0801805682310864,FALSE,0.953529502130191,0.139849278270563,FALSE,2011,"FW"
146,"PE",60,1.2473159550283,0.826467888144363,0.550811384923955,"ME",1.90546656181024,3.28097867325805,1.74086584639725,1.5092128477355,0.580761642049349,FALSE,2.26450648836989,1.09455106248057,FALSE,2011,"FW"
145,"PE",60,1.1625,0.990107360020554,0.591184519964412,"MKT",1.1625,0.990107360020554,0.591184519964412,1.17411509795854,1.17411509795854,FALSE,1.96639113634095,1.96639113634095,TRUE,2011,"FW"
148,"PE",60,1.09380742483918,14.106375806103,8.64111280985018,"ROE",0.232988067987026,13.5449925004954,8.31815167612982,0.0775399322883454,0.0172010481348369,FALSE,0.12658177817009,0.0280095960086446,FALSE,2011,"FW"
198,"PE",120,0.391086756575674,0.994700225026772,0.567423245067339,"Alpha",0.00477588666186853,0.00389562744575423,0.00209065523421901,0.393170471601279,1.22596083130939,FALSE,0.689232878588296,2.28439705586016,FALSE,2011,"FW"
197,"PE",120,1.07545983383652,15.1620933980588,8.7313627397348,"EG",-0.107575328462463,10.5910623073981,6.0517130000418,0.0709308276635607,-0.0101571802091391,FALSE,0.12317204838396,-0.0177760129176185,FALSE,2011,"FW"
195,"PE",120,1.0423832829576,7.9444493378871,4.72252408542812,"IA",-0.186673219432123,14.3891907858554,8.58944705670377,0.131209003748878,-0.0129731561844064,FALSE,0.220725879657023,-0.021732856399229,FALSE,2011,"FW"
194,"PE",120,1.00337852443791,0.846769636465244,0.835474975736252,"ME",1.54386941097805,5.80454410416035,2.79801082400384,1.18494863446736,0.265975997989488,FALSE,1.2009677771063,0.551773923722295,FALSE,2011,"FW"
193,"PE",120,0.991796875,2.08801587081586,0.984627239276314,"MKT",0.991796875,2.08801587081586,0.984627239276314,0.47499489293272,0.47499489293272,FALSE,1.00728157361252,1.00728157361252,FALSE,2011,"FW"
196,"PE",120,1.13308318854979,13.5327979523084,7.35459428193128,"ROE",-0.249958398397575,12.6248046560748,6.80505154443131,0.0837286710806549,-0.0197989913671496,FALSE,0.154064676461289,-0.0367313012642968,FALSE,2011,"FW"
246,"PE",150,0.260102643875189,3.36320338051534,2.0296840986034,"Alpha",0.00495162980732031,0.0266981121015247,0.0181725411759611,0.077337768325903,0.185467413893941,FALSE,0.128149323362272,0.272478667643378,FALSE,2011,"FW"
245,"PE",150,1.08430491586332,3.76447702030094,2.30253937860005,"EG",-0.237459930422483,2.37424719666985,1.17613781273149,0.288036003411873,-0.100014830282014,FALSE,0.470916991014755,-0.2018980495755,FALSE,2011,"FW"
243,"PE",150,1.00830112694087,5.49542586953624,3.01949683222432,"IA",-0.411842279939543,3.70592210510914,2.13087723441533,0.183480070676663,-0.111130851717514,FALSE,0.333930182068813,-0.193273583896796,FALSE,2011,"FW"
242,"PE",150,0.924910561259416,2.33035333238645,1.57433688375645,"ME",1.61236695849591,8.83304882575592,4.3291377126685,0.396897135041853,0.182537987766407,FALSE,0.587492150379232,0.372445291767362,FALSE,2011,"FW"
241,"PE",150,0.8689453125,1.83835390055986,0.867786394640624,"MKT",0.8689453125,1.83835390055986,0.867786394640624,0.472675752060236,0.472675752060236,FALSE,1.00133548747311,1.00133548747311,FALSE,2011,"FW"
244,"PE",150,1.12891393615628,3.4617655361607,1.98641134591728,"ROE",-0.382216716424591,2.44912563458435,1.27943681328592,0.326109300114043,-0.156062519222073,FALSE,0.568318308529885,-0.298738251436553,FALSE,2011,"FW"
294,"PE",180,0.211814005050753,3.92708507054402,2.11837194871211,"Alpha",0.00465539810747398,0.0395492912144544,0.0239718473117606,0.0539366989117479,0.11771129050658,FALSE,0.0999890529987087,0.19420272651203,FALSE,2011,"FW"
293,"PE",180,1.07167982750005,3.45365297301285,2.12043909198408,"EG",-0.28298815849289,2.34580191245184,1.16088770326335,0.31030327478593,-0.120635999566182,FALSE,0.505404673754287,-0.243768762213078,FALSE,2011,"FW"
291,"PE",180,0.978085058410761,5.64292993813402,2.71368776047384,"IA",-0.477584349605059,3.85540033290387,1.98423840755511,0.173329293316406,-0.123874126774623,FALSE,0.36042652830478,-0.240688995730869,FALSE,2011,"FW"
290,"PE",180,0.84737417480428,25.9831199529528,13.803999901115,"ME",1.575840036115,53.5319130331098,27.3749600335038,0.0326124875049111,0.0294373943845484,FALSE,0.0613861330682735,0.0575650168689325,FALSE,2011,"FW"
289,"PE",180,0.790625,1.70004245393929,0.794959324672474,"MKT",0.790625,1.70004245393929,0.794959324672474,0.465061915464515,0.465061915464515,FALSE,0.994547740320853,0.994547740320853,FALSE,2011,"FW"
292,"PE",180,1.09652112805561,3.62746335651778,2.27515403005656,"ROE",-0.411715628535603,1.83838442838528,0.9812793059898,0.302283171540629,-0.223955132658096,FALSE,0.481954678043645,-0.419570275274798,FALSE,2011,"FW"
342,"PE",210,0.218621923202723,4.71053485491155,2.50222045854909,"Alpha",0.0039849966385048,0.0515763294819129,0.0302138446873411,0.0464112738651688,0.0772640604427324,FALSE,0.0873711676586206,0.131893066895072,FALSE,2011,"FW"
341,"PE",210,0.991245171850779,3.64746784681553,1.76834555915104,"EG",-0.268736840631209,2.25791580125288,1.15714241817438,0.271762552400893,-0.119019868004862,FALSE,0.56054947333182,-0.232241802227935,FALSE,2011,"FW"
