"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.6953125,244.92176174921,30,NA,NA,0,TRUE,TRUE,20.034,0.509793699355524,0.387445281123335,"MKT","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:01:31,145.679893918205,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.60304425731302,230.683657689502,55,NA,NA,0,TRUE,TRUE,37.166,0.523449434083754,0.828212544787085,"ME","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:03:13,147.773852734657,1.40954492166638,0.514895441036394,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.29470847873654,236.715396843988,119,NA,NA,0,TRUE,TRUE,62.508,0.457425136152255,0.0261846350960242,"IA","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:05:19,128.27212226593,NA,NA,2.40156900768216,1.17478325062197,NA,NA,NA,NA
"Nelder-Mead3",2.14818907086602,220.474038977813,69,NA,NA,0,TRUE,TRUE,34.26,0.636839053548632,0.547950156363501,"ROE","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:06:45,126.22517203765,NA,NA,NA,NA,1.9130120146306,0.683462487117914,NA,NA
"Nelder-Mead4",2.07933003833115,226.322780808019,79,NA,NA,0,TRUE,TRUE,39.864,0.550503416134162,0.0116447427159877,"EG","PE",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:08:20,146.961010788607,NA,NA,NA,NA,NA,NA,2.83839275882176,1.11943422937366
"Nelder-Mead5",2.83671875,241.592250154051,28,NA,NA,0,TRUE,TRUE,7.374,0.523108158397835,0.336651449761865,"MKT","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:00:58,73.8650338268241,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.69526841109774,215.641516254234,79,NA,NA,0,TRUE,TRUE,21.134,0.765478867185469,0.0153244712950044,"ME","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:01:47,74.201972390471,-1.81633004977603,0.627388265797107,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.76449492466818,238.649126705264,59,NA,NA,0,TRUE,TRUE,15.766,0.574127377366446,0.0547866981705603,"IA","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:02:30,77.4861555779325,NA,NA,-1.72916057141993,1.21141635784722,NA,NA,NA,NA
"Nelder-Mead31",3.09688501017995,236.168611045751,65,NA,NA,0,TRUE,TRUE,17.259,0.521609297704152,0.408758049168316,"ROE","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:03:10,81.1004967931013,NA,NA,NA,NA,-1.24538702384196,0.699066932988934,NA,NA
"Nelder-Mead41",2.81076640033916,240.965978052219,57,NA,NA,0,TRUE,TRUE,12.027,0.495070828630316,0.447331484151884,"EG","VC",40,0,"2015","EW","L2_Lasso","exp.aff",2020-04-09 12:03:43,70.9614565293234,NA,NA,NA,NA,NA,NA,0.731700182795066,1.33485241087237
