"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.7671875,140.787221871118,28,NA,NA,0,TRUE,TRUE,34.21,0.506371238572697,0.370865715129756,"MKT","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:17:43,2779.77453313963,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.52176773963111,133.341932908179,61,NA,NA,0,TRUE,TRUE,66.454,0.572035833657434,0.79754312579064,"ME","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:20:35,2438.68076020497,1.51299436561712,0.540378743044759,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.36549784143433,136.645224791744,73,NA,NA,0,TRUE,TRUE,67.644,0.442515952738512,0.0564939240275322,"IA","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:23:20,2287.15821028192,NA,NA,2.41439060536037,1.05147636133094,NA,NA,NA,NA
"Nelder-Mead3",2.17402917298906,121.89646223592,71,NA,NA,0,TRUE,TRUE,66.879,0.61969540362411,0.379382262926934,"ROE","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:26:04,3112.81013924041,NA,NA,NA,NA,2.60632255368977,0.560199350161729,NA,NA
"Nelder-Mead4",2.22346372795205,132.908531363162,71,NA,NA,0,TRUE,TRUE,65.693,0.534330238221981,0.00235971497015686,"EG","PE",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:28:46,2474.16891644195,NA,NA,NA,NA,NA,NA,3.17785025092645,1.15325655161501
"Nelder-Mead5",2.9515625,155.136452214127,28,NA,NA,0,TRUE,TRUE,9.846,0.526957953957384,0.303765760736015,"MKT","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:16:38,1005.45885899822,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.21799722252366,133.814214452877,71,NA,NA,0,TRUE,TRUE,27.058,0.861837610627591,0.000337079994652489,"ME","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:17:41,1438.0320670227,-2.0935321114846,0.730976841258884,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.86810928529594,151.68313276063,47,NA,NA,0,TRUE,TRUE,14.247,0.591182079656359,0.00849565182632195,"IA","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:19:03,1229.69772794796,NA,NA,-2.319346740935,1.18931653771184,NA,NA,NA,NA
"Nelder-Mead31",3.20474684157371,150.808043551752,61,NA,NA,0,TRUE,TRUE,18.371,0.550089302391934,0.438281296323707,"ROE","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:19:50,1447.55565005055,NA,NA,NA,NA,-1.54385075766732,0.682144808608063,NA,NA
"Nelder-Mead41",2.93290537988578,154.896110485627,51,NA,NA,0,TRUE,TRUE,15.864,0.519870014570899,0.486414991594937,"EG","VC",40,0,"1988","EW","L2_Lasso","exp.aff",2020-04-09 09:20:32,956.623474027499,NA,NA,NA,NA,NA,NA,0.579065177290613,1.22082073610026
