"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.878125,143.372458389933,24,NA,NA,0,TRUE,TRUE,27.126,0.483200669919031,0.364136498707339,"MKT","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:07:33,1269.1483610545,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.26394675045276,137.602003340422,57,NA,NA,0,TRUE,TRUE,64.303,0.0155189167122449,0.999508535389069,"ME","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:29,1403.87032624685,1.8767495594816,0.015259479439712,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.37257496493737,139.217795672745,73,NA,NA,0,TRUE,TRUE,62.03,0.435132820331492,0.00359891757293462,"IA","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:12:53,1200.5648964633,NA,NA,2.71960636949103,1.30895915490385,NA,NA,NA,NA
"Nelder-Mead3",2.21379038285041,121.45262035911,71,NA,NA,0,TRUE,TRUE,56.715,0.714043839756245,0.290734006177635,"ROE","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:15:11,2155.65416087662,NA,NA,NA,NA,2.90254277759454,0.632021963848878,NA,NA
"Nelder-Mead4",2.26746850499639,135.548975424565,71,NA,NA,0,TRUE,TRUE,59.555,0.597184705211981,0.00274774020346646,"EG","PE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:17:36,1297.39925443626,NA,NA,NA,NA,NA,NA,2.97649710978878,1.27096111463095
"Nelder-Mead5",2.65234375,99.5058010702874,28,NA,NA,0,TRUE,TRUE,8.982,0.635422111286486,0.293747651673973,"MKT","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:06:39,2708.99392101399,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",2.11489890973254,99.1795732154437,79,NA,NA,0,TRUE,TRUE,26.396,0.860679781830309,0.774840588032983,"ME","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:07:37,3183.78964294647,0.601512422667565,0.858775037925885,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",2.60142386257649,99.4538761095318,51,NA,NA,0,TRUE,TRUE,16.795,0.637502212865034,0.5238616916327,"IA","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:08:22,2784.10703426584,NA,NA,0.381237253546715,1.7345086543715,NA,NA,NA,NA
"Nelder-Mead31",1.88243626654149,92.5302626839275,61,NA,NA,0,TRUE,TRUE,20.049,0.624795816008001,0.326319938058321,"ROE","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:09:12,3787.51008500218,NA,NA,NA,NA,2.38300277888775,0.587504550264269,NA,NA
"Nelder-Mead41",1.66433505047548,89.8742115709461,69,NA,NA,0,TRUE,TRUE,23.227,0.63975921332362,6.75093241928604e-05,"EG","VC",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:07,3617.00205886216,NA,NA,NA,NA,NA,NA,3.88846337550711,1.15155080257997
"Nelder-Mead6",1.8734375,181.959882559366,24,NA,NA,0,TRUE,TRUE,3.332,1.36970393488358,0.231559699975231,"MKT","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:06:26,1541.82398935767,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.322368435982437,169.733071616484,63,NA,NA,0,TRUE,TRUE,9.199,7.94103289245055,0,"ME","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:06:48,1960.37232958882,1.94880885901325,8.80040409498824,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.47901086983339,176.546391000102,73,NA,NA,0,TRUE,TRUE,10.852,1.46917527002423,0,"IA","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:07:12,1365.37237428861,NA,NA,2.48135404190856,3.73131942807843,NA,NA,NA,NA
"Nelder-Mead32",1.66865554067481,146.821268461557,59,NA,NA,0,TRUE,TRUE,8.961,6.18469165027738,0,"ROE","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:07:34,4588.88883525214,NA,NA,NA,NA,2.66608471403888,6.4186283177013,NA,NA
"Nelder-Mead42",1.47377823967377,162.665807191719,69,NA,NA,0,TRUE,TRUE,10.019,2.34694839732824,0,"EG","PD",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:07:56,2231.48459138632,NA,NA,NA,NA,NA,NA,3.58845234228359,4.84339639158061
"Nelder-Mead7",1.18125,156.340425727978,14,NA,NA,0,TRUE,TRUE,3.53700000000001,0.924751653841726,0.866889130219788,"MKT","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:08:09,2442.2927312313,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",-0.00185615668160703,152.371986858883,53,NA,NA,0,TRUE,TRUE,14.352,1.7898246507584,7.96315732932706e-05,"ME","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:08:47,2643.43185170539,1.43889974134945,1.83469698813525,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.968495001944276,155.453538220852,59,NA,NA,0,TRUE,TRUE,16.637,0.838211855389424,0.0262268057601864,"IA","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:09:28,2465.36293234133,NA,NA,1.2089335383807,2.22537058551877,NA,NA,NA,NA
"Nelder-Mead33",0.783943839968389,127.154789188145,63,NA,NA,0,TRUE,TRUE,17.794,1.32400051708242,0,"ROE","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:11,5529.27689778415,NA,NA,NA,NA,4.29390471114453,2.2352328344639,NA,NA
"Nelder-Mead43",0.708804281786257,148.202224629645,59,NA,NA,0,TRUE,TRUE,16.237,0.899803640203526,0,"EG","RE",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:46,1573.32970623114,NA,NA,NA,NA,NA,NA,3.70510590843715,3.90926940057492
"Nelder-Mead8",1.684375,654.998840132812,24,NA,NA,0,TRUE,TRUE,0.908000000000015,1.42222116951963,0.330388018688516,"MKT","NATRES",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:09,9085.05178886948,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.428338354039243,639.263604175237,61,NA,NA,0,TRUE,TRUE,2.43000000000001,3.62248900906965,0,"ME","NATRES",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:14,5403.32172867743,1.70292261872652,4.23782085508635,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.66759057932068,654.941814018824,41,NA,NA,0,TRUE,TRUE,1.67100000000002,1.5516933019705,0.625101400839058,"IA","NATRES",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:19,8682.08664416538,NA,NA,0.140646045445465,4.49027162118774,NA,NA,NA,NA
"Nelder-Mead34",1.05089263115637,572.856550627645,61,NA,NA,0,TRUE,TRUE,2.29500000000002,2.34244360046308,0,"ROE","NATRES",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:24,27567.6351624709,NA,NA,NA,NA,5.36770219745944,11.1804061778011,NA,NA
"Nelder-Mead44",1.41119312400406,644.882770075438,59,NA,NA,0,TRUE,TRUE,2.20999999999998,1.41382216755143,4.79264834053472e-05,"EG","NATRES",40,0,"1994","EW","L2_Lasso","exp.aff",2020-04-09 10:10:29,5909.20148891614,NA,NA,NA,NA,NA,NA,1.56095297993452,2.82919821522729
