"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.09375,212.617013640913,26,NA,NA,0,TRUE,TRUE,13.936,0.625202916361121,0.494091557823813,"MKT","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:34,510.641674002629,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.52398675752529,204.292602811126,59,NA,NA,0,TRUE,TRUE,33.741,0.611455553112539,0.784237170012084,"ME","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:08,475.279329392581,0.990615562830408,0.664160342141321,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",1.90199550275138,206.183822094704,61,NA,NA,0,TRUE,TRUE,33.146,0.629429725165342,0.0462083491956048,"IA","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:30,476.155616159341,NA,NA,2.13111144811119,1.13976589188533,NA,NA,NA,NA
"Nelder-Mead3",1.4876749843359,194.629305300259,53,NA,NA,0,TRUE,TRUE,22.968,0.556544967376423,0.388710179629505,"ROE","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:47:34,465.529226582914,NA,NA,NA,NA,1.56009324640036,0.898673382463455,NA,NA
"Nelder-Mead4",1.55170671112918,197.832698840096,61,NA,NA,0,TRUE,TRUE,25.91,0.632368724754001,0.00459154530328687,"EG","PE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:48:39,499.60433093145,NA,NA,NA,NA,NA,NA,2.38925798709922,1.35457683511914
"Nelder-Mead5",2.1578125,237.401657034506,26,NA,NA,0,TRUE,TRUE,6.451,0.656239677356621,0.447372647474593,"MKT","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:15,397.242099772274,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",3.02828645788541,183.436449806454,51,NA,NA,0,TRUE,TRUE,13.274,0.720986901085527,0.0498043070382364,"ME","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:44:27,483.10691630279,-2.48416278291261,0.497362009930666,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",1.80434932271502,223.96591069338,67,NA,NA,0,TRUE,TRUE,17.021,0.608326713229503,0.000839703549704196,"IA","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:48,461.956048968367,NA,NA,-3.79286267033859,0.96679788691116,NA,NA,NA,NA
"Nelder-Mead31",2.64395751084962,214.425452456022,57,NA,NA,0,TRUE,TRUE,11.275,0.518580056954705,0.138302094119314,"ROE","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:49,468.564116265483,NA,NA,NA,NA,-2.1965361190365,0.711039500652096,NA,NA
"Nelder-Mead41",2.21260854713073,233.008419695358,57,NA,NA,0,TRUE,TRUE,11.199,0.585203275404618,0.184495881686542,"EG","VC",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:47:46,440.346367505867,NA,NA,NA,NA,NA,NA,-1.73998697769275,0.96284699290307
"Nelder-Mead6",0.260937499999999,256.743878112725,26,NA,NA,0,TRUE,TRUE,2.092,1.45029287145184,0.283784232647425,"MKT","PD",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:08,863.343532417992,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",-0.204670872754651,233.020345065946,53,NA,NA,0,TRUE,TRUE,4.537,2.86124619404974,0,"ME","PD",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:20,740.922953657126,1.2739916002567,5.06256305124642,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.14887416404145,241.555312612622,73,NA,NA,0,TRUE,TRUE,6.348,2.52499467592624,0,"IA","PD",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:34,714.172255607147,NA,NA,3.25678382128712,6.24294391146423,NA,NA,NA,NA
"Nelder-Mead32",0.0253783799421548,217.892268561031,63,NA,NA,0,TRUE,TRUE,5.399,1.80584650260833,1.1786882688325e-05,"ROE","PD",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:43:46,784.988922263167,NA,NA,NA,NA,1.69338572987355,3.56145075496203,NA,NA
"Nelder-Mead42",0.103843101763868,232.334004333379,63,NA,NA,0,TRUE,TRUE,5.30099999999999,1.79245872084403,0,"EG","PD",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:44:00,807.756839879783,NA,NA,NA,NA,NA,NA,2.6252767183996,5.90352140023604
"Nelder-Mead7",0.52421875,163.860576973125,22,NA,NA,0,TRUE,TRUE,2.874,1.69581449673792,0.419760548313378,"MKT","RE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:44:14,595.589449653663,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.0835140484385184,160.752842512393,51,NA,NA,0,TRUE,TRUE,6.621,1.58992409914659,0.158968156560643,"ME","RE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:44:51,578.465096696109,0.685284321662039,1.61172304990203,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.378579232173797,162.21538202974,53,NA,NA,0,TRUE,TRUE,6.52,1.61446522481224,1.85124606636444e-05,"IA","RE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:09,580.967682579403,NA,NA,1.40630425922682,3.1270333874646,NA,NA,NA,NA
"Nelder-Mead33",0.139664313787465,143.560545609915,65,NA,NA,0,TRUE,TRUE,8.26000000000001,1.89875008394374,3.48076012457454e-11,"ROE","RE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:28,551.729961672902,NA,NA,NA,NA,1.89831844583094,4.03137303138733,NA,NA
"Nelder-Mead43",0.214393883568527,156.686231766907,61,NA,NA,0,TRUE,TRUE,7.846,4.07218834177903,0,"EG","RE",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:47,560.888909644413,NA,NA,NA,NA,NA,NA,2.3502581131699,54.3390617415449
"Nelder-Mead8",1.915625,1133.2891347523,26,NA,NA,0,TRUE,TRUE,0.509000000000015,2.19828372978436,0.0441353013578948,"MKT","NATRES",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:48,1766.88836000607,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",1.43472687795293,1108.45843479407,53,NA,NA,0,TRUE,TRUE,0.991000000000014,5.06844699764912,1.75250290945783e-08,"ME","NATRES",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:51,1798.02375785842,0.98969242463354,7.99853096701236,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",1.63247468799819,1077.00632154484,55,NA,NA,0,TRUE,TRUE,1.03,2.64501684268255,0,"IA","NATRES",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:53,1819.0751640238,NA,NA,2.29748509412166,13.3895928230279,NA,NA,NA,NA
"Nelder-Mead34",1.75418005369211,1122.29806296829,51,NA,NA,0,TRUE,TRUE,0.900999999999982,2.4737105877882,1.26764043706373e-10,"ROE","NATRES",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:56,1764.50982491302,NA,NA,NA,NA,0.978932810763218,5.78505221092114,NA,NA
"Nelder-Mead44",1.69744029957802,1070.28625931143,53,NA,NA,0,TRUE,TRUE,1.11699999999999,2.94566896373619,0,"EG","NATRES",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:45:59,1777.61210313038,NA,NA,NA,NA,NA,NA,2.47871066834778,6.99013209822578
"Nelder-Mead9",3.24921875,480.923700114505,30,NA,NA,0,TRUE,TRUE,0.625,30.0862263673029,0,"MKT","INF",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:00,1442.57461725549,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",3.35710218363762,480.834176781982,57,NA,NA,0,TRUE,TRUE,1.202,31.6959543441164,0,"ME","INF",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:03,1448.26412675449,-0.176014931875963,20.265204279998,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",3.18539305352606,464.837189554001,51,NA,NA,0,TRUE,TRUE,1.16499999999999,41.4557530538585,0,"IA","INF",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:08,1540.04540010977,NA,NA,-2.53068146053702,21.8014518537516,NA,NA,NA,NA
"Nelder-Mead35",2.64940344445559,417.228552602809,69,NA,NA,0,TRUE,TRUE,1.49600000000001,10.3010239854277,0,"ROE","INF",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:12,1538.75151127645,NA,NA,NA,NA,5.18372939439769,40.799810629591,NA,NA
"Nelder-Mead45",3.23706989850235,401.934256124035,65,NA,NA,0,TRUE,TRUE,1.39699999999999,84.9448082703375,0,"EG","INF",60,0,"2009","EW","L2_Lasso","exp.aff",2020-04-09 11:46:15,1518.03195926384,NA,NA,NA,NA,NA,NA,3.55351941166537,93.2797335886792
