"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","Factor","Type","max.quarter","lambda","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","IA","SE.IA","ROE","SE.ROE","EG","SE.EG"
"Nelder-Mead",2.84375,146.653596074241,30,NA,NA,0,TRUE,TRUE,28.113,0.557247461288998,0.30422038135052,"MKT","PE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:52:53,973.957816100374,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead1",1.71794887471733,141.728742249178,71,NA,NA,0,TRUE,TRUE,67.444,0.501317623165155,0.82268055460906,"ME","PE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:55:40,863.945000207568,1.50722299848312,0.504939580669917,NA,NA,NA,NA,NA,NA
"Nelder-Mead2",2.33101005680258,139.054473334891,75,NA,NA,0,TRUE,TRUE,54.441,0.420201468145332,0.00303631952484684,"IA","PE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:57:49,987.022469742258,NA,NA,3.03408039198549,1.14060939791248,NA,NA,NA,NA
"Nelder-Mead3",2.07823733011322,131.551002893719,67,NA,NA,0,TRUE,TRUE,46.04,0.872579535690407,0.661823267285022,"ROE","PE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:59:43,796.635568454489,NA,NA,NA,NA,2.15758679339363,0.658688607266192,NA,NA
"Nelder-Mead4",2.23318088178978,138.14546394884,75,NA,NA,0,TRUE,TRUE,50.579,0.6096165922549,0.0163011894415532,"EG","PE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 11:01:40,914.345679351527,NA,NA,NA,NA,NA,NA,2.58589238984126,1.21022070008233
"Nelder-Mead5",3.95,162.232957570752,28,NA,NA,0,TRUE,TRUE,6.352,0.488452525534789,0.14960306100837,"MKT","VC",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:51:56,201.612597933347,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead11",4.02670336074758,160.498237784063,79,NA,NA,0,TRUE,TRUE,18.653,0.837527395912051,0.00510972248589403,"ME","VC",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:52:38,188.912983676147,-0.679131211627589,1.26221620204757,NA,NA,NA,NA,NA,NA
"Nelder-Mead21",3.91340309264488,162.06435038287,67,NA,NA,0,TRUE,TRUE,15.305,0.527588611321777,0.116796761668744,"IA","VC",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:53:16,200.541317600399,NA,NA,-0.408586015156468,2.20151624579541,NA,NA,NA,NA
"Nelder-Mead31",3.98174974063295,162.057893300452,65,NA,NA,0,TRUE,TRUE,15.126,0.54059322528884,0.202746682676004,"ROE","VC",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:53:54,200.162237827781,NA,NA,NA,NA,-0.254703437701392,1.26057611690511,NA,NA
"Nelder-Mead41",3.87272101567406,160.793654804296,63,NA,NA,0,TRUE,TRUE,14.69,0.563598258267876,0.465995372609807,"EG","VC",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:54:31,202.371237465207,NA,NA,NA,NA,NA,NA,0.998683704393205,1.35359760239664
"Nelder-Mead6",1.896875,179.000085484929,22,NA,NA,0,TRUE,TRUE,2.957,1.45255315455032,0.192657185286238,"MKT","PD",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:51:48,1818.43880482305,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.819150043178344,172.118585660931,51,NA,NA,0,TRUE,TRUE,6.741,2.06587378280449,0.013997238393332,"ME","PD",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:52:08,1395.96319021314,1.44144690551275,1.86127443943734,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",1.45660486707897,172.012920818817,67,NA,NA,0,TRUE,TRUE,8.941,1.46393055435006,0,"IA","PD",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:52:29,1683.53307224133,NA,NA,2.58129002507414,3.53580473693062,NA,NA,NA,NA
"Nelder-Mead32",1.57893075876673,165.317670681442,59,NA,NA,0,TRUE,TRUE,8.072,9.59829412563203,2.48800979818498e-13,"ROE","PD",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:52:50,1415.56472512332,NA,NA,NA,NA,1.45395751686556,8.98626769357604,NA,NA
"Nelder-Mead42",1.52480449932873,164.387941508132,65,NA,NA,0,TRUE,TRUE,8.51500000000001,3.09335780757595,0,"EG","PD",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:53:11,1603.69290606929,NA,NA,NA,NA,NA,NA,2.52972364656025,8.3554105898037
"Nelder-Mead7",1.33515625,155.400189698734,20,NA,NA,0,TRUE,TRUE,4.89100000000001,0.804849343148753,0.787352370101234,"MKT","RE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:53:25,2824.84289703785,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.0697385949955785,150.946684631855,55,NA,NA,0,TRUE,TRUE,14.155,1.49395520765731,0.000519388684961708,"ME","RE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:54:04,2375.95707052722,1.61454502430861,1.62573307779607,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.10649973912223,154.204946821065,57,NA,NA,0,TRUE,TRUE,15.106,0.907520337507498,0.0078851437999502,"IA","RE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:54:43,2848.71207473743,NA,NA,1.33786959604768,2.3447693737957,NA,NA,NA,NA
"Nelder-Mead33",0.688678940097003,127.095539073088,69,NA,NA,0,TRUE,TRUE,17.93,1.77047272623408,5.35439403925864e-09,"ROE","RE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:55:25,2270.22394074722,NA,NA,NA,NA,3.69237473413605,1.54693463103041,NA,NA
"Nelder-Mead43",0.833271971055945,144.463196060765,59,NA,NA,0,TRUE,TRUE,11.625,0.970256328289516,0,"EG","RE",40,0,"2000","EW","L2_Lasso","exp.aff",2020-04-09 10:55:55,2621.59723979526,NA,NA,NA,NA,NA,NA,4.0225640292077,4.01892132740171
